date,commodity_id,commodity_name,unit,price,ln_price,ret,vol_proxy,VIX,VXO,JLN
1977-02-01,platinum,Platinum,NA,161.27,5.083079978992425,0.042562310414299,0.00181155026780314,NA,NA,0.88012517258608
1977-03-01,platinum,Platinum,NA,162.99,5.093688849231541,0.01060887023911714,1.125481277504254e-4,NA,NA,0.872974028236032
1977-04-01,platinum,Platinum,NA,160.74,5.079788152784572,-0.01390069644696899,1.9322936171077651e-4,NA,NA,0.864748525591903
1977-05-01,platinum,Platinum,NA,156.55,5.053375447772415,-0.0264127050121576,6.976309860592554e-4,NA,NA,0.862797267544884
1977-06-01,platinum,Platinum,NA,150.36,5.013032418695977,-0.04034302907643745,0.00162755999506227,NA,NA,0.859427458738613
1977-07-01,platinum,Platinum,NA,149.57,5.007764510671235,-0.00526790802474212,2.775085495714244e-5,NA,NA,0.858860242857562
1977-08-01,platinum,Platinum,NA,148.86,5.003006266931765,-0.00475824373947047,2.2640883484210012e-5,NA,NA,0.860991170594051
1977-09-01,platinum,Platinum,NA,150.33,5.012832877639743,0.00982661070797836,9.656227800615496e-5,NA,NA,0.86189429465884
1977-10-01,platinum,Platinum,NA,157.62,5.060187072925504,0.04735419528576052,0.00224241981116194,NA,NA,0.866498484543057
1977-11-01,platinum,Platinum,NA,169.67,5.133855374054848,0.07366830112934453,0.00542701859128378,NA,NA,0.869709444552773
1977-12-01,platinum,Platinum,NA,177.35,5.178125181219631,0.04426980716478277,0.00195981582640705,NA,NA,0.876209577917602
1978-01-01,platinum,Platinum,NA,201.73,5.306930169646259,0.12880498842662855,0.01659072504358391,NA,NA,0.887515248362508
1978-02-01,platinum,Platinum,NA,224.41,5.413474735935485,0.10654456628922591,0.01135174460575925,NA,NA,0.890108017750695
1978-03-01,platinum,Platinum,NA,226.78,5.423980384543694,0.01050564860820855,1.1036865267915432e-4,NA,NA,0.890992238243002
1978-04-01,platinum,Platinum,NA,214.09,5.366396487358631,-0.05758389718506272,0.00331590521501987,NA,NA,0.89188504709325
1978-05-01,platinum,Platinum,NA,232.73,5.449878983356574,0.08348249599794251,0.00696932713804648,NA,NA,0.891257394639463
1978-06-01,platinum,Platinum,NA,244.96,5.501094931909374,0.05121594855280006,0.00262307338616306,NA,NA,0.89174048900951
1978-07-01,platinum,Platinum,NA,245.64,5.503867049461198,0.00277211755182468,7.6846357211345e-6,NA,NA,0.896072862267991
1978-08-01,platinum,Platinum,NA,267.35,5.588558661394741,0.08469161193354217,0.0071726691319017,NA,NA,0.899570371955701
1978-09-01,platinum,Platinum,NA,269.34,5.595974522021896,0.00741586062715497,5.499498884138734e-5,NA,NA,0.904231905133026
1978-10-01,platinum,Platinum,NA,331.83,5.804622789582273,0.20864826756037672,0.04353409955594656,NA,NA,0.909820641943812
1978-11-01,platinum,Platinum,NA,328.51,5.794567278861639,-0.01005551072063286,1.011132958527625e-4,NA,NA,0.916009962897373
1978-12-01,platinum,Platinum,NA,340.44,5.83023889860876,0.03567161974712079,0.00127246445538317,NA,NA,0.917730460808371
1979-01-01,platinum,Platinum,NA,358.47,5.8818449745297725,0.05160607592101209,0.00266318707196526,NA,NA,0.925480227537834
1979-02-01,platinum,Platinum,NA,410.41,6.0171566600314375,0.13531168550166478,0.01830925223330144,NA,NA,0.933478059868349
1979-03-01,platinum,Platinum,NA,397.76,5.985848808322347,-0.03130785170909075,9.80181578638417e-4,NA,NA,0.945968169707898
1979-04-01,platinum,Platinum,NA,391.16,5.969116683444074,-0.0167321248782718,2.7996400294208224e-4,NA,NA,0.962552874094122
1979-05-01,platinum,Platinum,NA,430.39,6.064691774376913,0.0955750909328385,0.00913459800682034,NA,NA,0.972149613408361
1979-06-01,platinum,Platinum,NA,430.29,6.064459399974232,-2.3237440268145e-4,5.399786302156067e-8,NA,NA,0.9751220714262
1979-07-01,platinum,Platinum,NA,411.79,6.020513510666006,-0.04394588930822602,0.00193124118709085,NA,NA,0.981904142586422
1979-08-01,platinum,Platinum,NA,394.34,5.977213481338121,-0.04330002932788376,0.00187489253979559,NA,NA,0.994599426422313
1979-09-01,platinum,Platinum,NA,462.93,6.137575854751223,0.16036237341310144,0.02571609080668298,NA,NA,1.01102440962686
1979-10-01,platinum,Platinum,NA,519.87,6.253578780320264,0.11600292556904068,0.01345667874057639,NA,NA,1.03173988844971
1979-11-01,platinum,Platinum,NA,505.64,6.225824953627357,-0.02775382669290692,7.702748960999127e-4,NA,NA,1.04629532093671
1979-12-01,platinum,Platinum,NA,600.53,6.397812598640187,0.17198764501283037,0.02957975003705935,NA,NA,1.0617085215341
1980-01-01,platinum,Platinum,NA,806.79,6.69306341135773,0.2952508127175421,0.08717304241036912,NA,NA,1.0830678436383
1980-02-01,platinum,Platinum,NA,882.31,6.782543468177204,0.08948005681947432,0.00800668056841635,NA,NA,1.11101993567824
1980-03-01,platinum,Platinum,NA,746.54,6.615449198932856,-0.1670942692443478,0.02792049481430259,NA,NA,1.14115503935766
1980-04-01,platinum,Platinum,NA,589.06,6.378528046035594,-0.23692115289726184,0.05613163269016771,NA,NA,1.16913104406382
1980-05-01,platinum,Platinum,NA,559.65,6.327311588335276,-0.05121645770031746,0.0026231255393684,NA,NA,1.17096918708127
1980-06-01,platinum,Platinum,NA,641.84,6.464339051445401,0.13702746311012404,0.0187765256463964,NA,NA,1.15236450814991
1980-07-01,platinum,Platinum,NA,670.35,6.50779996404757,0.04346091260216968,0.00188885092421343,NA,NA,1.14247895390592
1980-08-01,platinum,Platinum,NA,644.24,6.46807132748729,-0.03972863656028076,0.00157836456293887,NA,NA,1.13581705559197
1980-09-01,platinum,Platinum,NA,695.88,6.54517723167635,0.07710590418906013,0.00594532046081252,NA,NA,1.1243250001894
1980-10-01,platinum,Platinum,NA,675.6,6.5156011849336455,-0.02957604674270446,8.747425409266392e-4,NA,NA,1.11723390190002
1980-11-01,platinum,Platinum,NA,632.6,6.449838310871549,-0.06576287406209656,0.00432475560490717,NA,NA,1.11586846174424
1980-12-01,platinum,Platinum,NA,604.34,6.404136953465499,-0.04570135740605004,0.00208861406875552,NA,NA,1.11883393870907
1981-01-01,platinum,Platinum,NA,536.01,6.284152817613186,-0.11998413585231284,0.01439619285622626,NA,NA,1.12153755328262
1981-02-01,platinum,Platinum,NA,479.69,6.17314006192842,-0.11101275568476553,0.01232383192472543,NA,NA,1.12188153987124
1981-03-01,platinum,Platinum,NA,490.88,6.196199698738837,0.02305963681041655,5.31746849828318e-4,NA,NA,1.11462660699821
1981-04-01,platinum,Platinum,NA,481.17,6.176220638017396,-0.01997906072144032,3.991628673109997e-4,NA,NA,1.11306468335569
1981-05-01,platinum,Platinum,NA,461.92,6.135391715914625,-0.04082892210277127,0.00166700088007416,NA,NA,1.11306746438498
1981-06-01,platinum,Platinum,NA,443.42,6.0945174021640645,-0.04087431375056102,0.0016707095245793,NA,NA,1.11619680433618
1981-07-01,platinum,Platinum,NA,406.71,6.008100400759408,-0.08641700140465641,0.00746789813177238,NA,NA,1.10884112368236
1981-08-01,platinum,Platinum,NA,417.6,6.034524036568429,0.02642363580902127,6.982085293677915e-4,NA,NA,1.10527310266057
1981-09-01,platinum,Platinum,NA,435.61,6.07674734763644,0.04222331106801087,0.001782807997546,NA,NA,1.10570408372754
1981-10-01,platinum,Platinum,NA,420.25,6.040849772288725,-0.03589757534771487,0.00128863591584486,NA,NA,1.10132276141649
1981-11-01,platinum,Platinum,NA,397.07,5.984112587562356,-0.0567371847263691,0.00321910813067413,NA,NA,1.1005012276406
1981-12-01,platinum,Platinum,NA,399.45,5.9900886009280505,0.00597601336569509,3.571273574696642e-5,NA,NA,1.09320510641287
1982-01-01,platinum,Platinum,NA,369.59,5.912394283124445,-0.07769431780360585,0.0060364070189677,NA,NA,1.09188608534927
1982-02-01,platinum,Platinum,NA,359.63,5.885075725146629,-0.02731855797781646,7.463036099873194e-4,NA,NA,1.0905062685608
1982-03-01,platinum,Platinum,NA,317.62,5.760855699682501,-0.1242200254641281,0.01543061472630863,NA,NA,1.07980736417007
1982-04-01,platinum,Platinum,NA,337.93,5.822838773443014,0.06198307376051328,0.00384190143280122,NA,NA,1.07132088898214
1982-05-01,platinum,Platinum,NA,310.39,5.737829571295256,-0.08500920214775803,0.00722656444979838,NA,NA,1.06513376448113
1982-06-01,platinum,Platinum,NA,276.26,5.621342451271814,-0.11648712002344218,0.01356924913135582,NA,NA,1.06178264345332
1982-07-01,platinum,Platinum,NA,287.97,5.662856308043556,0.04151385677174166,0.00172340030406468,NA,NA,1.0550086320659
1982-08-01,platinum,Platinum,NA,296.81,5.6930922034480105,0.03023589540445502,9.142093709091442e-4,NA,NA,1.04495191716731
1982-09-01,platinum,Platinum,NA,334.13,5.811530138806526,0.11843793535851518,0.01402754453198782,NA,NA,1.03425004659874
1982-10-01,platinum,Platinum,NA,334.54,5.812756453883862,0.00122631507733715,1.5038486689044368e-6,NA,NA,1.02469806601632
1982-11-01,platinum,Platinum,NA,345.91,5.846178625614856,0.03342217173099304,0.00111704156321599,NA,NA,1.00944722637097
1982-12-01,platinum,Platinum,NA,368.72,5.9100375484122525,0.06385892279739706,0.00407796202084391,NA,NA,0.999016794692971
1983-01-01,platinum,Platinum,NA,452.85,6.115560944820958,0.20552339640870457,0.04223986647136952,NA,NA,0.992880110514264
1983-02-01,platinum,Platinum,NA,464.51,6.140983086547454,0.02542214172649638,6.462852899620687e-4,NA,NA,0.979264945088252
1983-03-01,platinum,Platinum,NA,401.06,5.994111042048887,-0.14687204449856625,0.02157139745518882,NA,NA,0.967355796100703
1983-04-01,platinum,Platinum,NA,413.68,6.025092728087966,0.03098168603907852,9.598648698240332e-4,NA,NA,0.956383152478734
1983-05-01,platinum,Platinum,NA,448.52,6.10595327359268,0.08086054550471386,0.0065384278193199,NA,NA,0.943776077863005
1983-06-01,platinum,Platinum,NA,422.37,6.045881707142546,-0.06007156645013421,0.00360859309577289,NA,NA,0.938217026107852
1983-07-01,platinum,Platinum,NA,433.27,6.07136109025385,0.02547938311130476,6.491989637326421e-4,NA,NA,0.92940666483244
1983-08-01,platinum,Platinum,NA,435.56,6.0766325594778605,0.00527146922400976,2.778838777968208e-5,NA,NA,0.922734113778672
1983-09-01,platinum,Platinum,NA,431.11,6.066363277958191,-0.01026928151966935,1.0545814293022251e-4,NA,NA,0.919020352132766
1983-10-01,platinum,Platinum,NA,395.87,5.981085874529594,-0.08527740342859666,0.00727223553552362,NA,NA,0.910186107090656
1983-11-01,platinum,Platinum,NA,387.67,5.960154462265867,-0.02093141226372732,4.381240193541145e-4,NA,NA,0.904840283475112
1983-12-01,platinum,Platinum,NA,393.22,5.974369251679345,0.01421478941347788,2.020602380695229e-4,NA,NA,0.904582521456525
1984-01-01,platinum,Platinum,NA,376.25,5.930253816063085,-0.0441154356162594,0.00194617165961232,NA,NA,0.90872997796872
1984-02-01,platinum,Platinum,NA,391.23,5.9692956223369205,0.03904180627383464,0.00152426263712363,NA,NA,0.908200125897905
1984-03-01,platinum,Platinum,NA,398.43,5.987531824080269,0.01823620174334897,3.325590540241241e-4,NA,NA,0.905924405259188
1984-04-01,platinum,Platinum,NA,391.62,5.970291981875181,-0.01723984220508801,2.9721215925633396e-4,NA,NA,0.903925011245235
1984-05-01,platinum,Platinum,NA,387.86,5.960644449768095,-0.00964753210708634,9.307487575726184e-5,NA,NA,0.909671681099648
1984-06-01,platinum,Platinum,NA,381.55,5.944241903735643,-0.01640254603245253,2.690435163467244e-4,NA,NA,0.912320940126635
1984-07-01,platinum,Platinum,NA,343.32,5.838662956850019,-0.10557894688562304,0.0111469140254772,NA,NA,0.915529856022489
1984-08-01,platinum,Platinum,NA,339.78,5.828298349353768,-0.01036460749625067,1.0742508855133568e-4,NA,NA,0.920144611941582
1984-09-01,platinum,Platinum,NA,326.7,5.789042318607025,-0.03925603074674407,0.00154103594998931,NA,NA,0.920727997729854
1984-10-01,platinum,Platinum,NA,324.34,5.781792348291228,-0.00724997031579623,5.25620695799266e-5,NA,NA,0.924628295167055
1984-11-01,platinum,Platinum,NA,328.49,5.794506396061012,0.01271404776978368,1.6164701069234155e-4,NA,NA,0.926632217591703
1984-12-01,platinum,Platinum,NA,304.13,5.717455241576844,-0.0770511544841681,0.00593688040734313,NA,NA,0.927022110096055
1985-01-01,platinum,Platinum,NA,274.39,5.614550452038975,-0.10290478953786944,0.0105893957098332,NA,NA,0.927254067078724
1985-02-01,platinum,Platinum,NA,269.4,5.596197263976263,-0.01835318806271084,3.3683951206523165e-4,NA,NA,0.929054062764787
1985-03-01,platinum,Platinum,NA,260.76,5.5636004440563385,-0.03259681991992499,0.00106255266889201,NA,NA,0.930540450913997
1985-04-01,platinum,Platinum,NA,282.72,5.644457008571386,0.08085656451504779,0.00653778402517608,NA,NA,0.931475864797461
1985-05-01,platinum,Platinum,NA,272.38,5.607198150140811,-0.03725885843057511,0.00138822253154963,NA,NA,0.92433604498117
1985-06-01,platinum,Platinum,NA,267.8,5.5902404332570725,-0.01695771688373912,2.8756416190905097e-4,NA,NA,0.918932699395455
1985-07-01,platinum,Platinum,NA,268.91,5.59437675112927,0.00413631787219782,1.7109125539863148e-5,NA,NA,0.913701419751114
1985-08-01,platinum,Platinum,NA,307.8,5.729450221404779,0.13507347027550878,0.01824484237226875,NA,NA,0.909664992861362
1985-09-01,platinum,Platinum,NA,311.15,5.740275111015227,0.01082488961044783,1.171782350783814e-4,NA,NA,0.910428391439444
1985-10-01,platinum,Platinum,NA,323.46,5.779075458691632,0.03880034767640541,0.00150546697980993,NA,NA,0.915455801183734
1985-11-01,platinum,Platinum,NA,334.4,5.812337881210547,0.03326242251891414,0.00110638875182676,NA,NA,0.920146230312157
1985-12-01,platinum,Platinum,NA,336.82,5.819548663027908,0.00721078181736162,5.1995374417592965e-5,NA,NA,0.928254438852489
1986-01-01,platinum,Platinum,NA,363.76,5.896494309516755,0.07694564648884696,0.0059206325135866,NA,18.121363636363636,0.936101964693408
1986-02-01,platinum,Platinum,NA,376.04,5.92969552071035,0.03320121119359505,0.0011023204247217,NA,20.62421052631579,0.948125047738803
1986-03-01,platinum,Platinum,NA,413.64,6.024996030316775,0.09530050960642404,0.00908218713124412,NA,23.564,0.946680606182645
1986-04-01,platinum,Platinum,NA,418.39,6.036414011891476,0.01141798157470176,1.303703032402289e-4,NA,23.015454545454546,0.941189814393147
1986-05-01,platinum,Platinum,NA,413.62,6.02494767792453,-0.01146633396694577,1.314768146415344e-4,NA,18.8875,0.937624648934691
1986-06-01,platinum,Platinum,NA,432.49,6.069559204717347,0.0446115267928171,0.00199018832278623,NA,18.598095238095237,0.931421997325194
1986-07-01,platinum,Platinum,NA,438.8,6.084043728401075,0.01448452368372776,2.0980142634447065e-4,NA,19.63909090909091,0.927169073983566
1986-08-01,platinum,Platinum,NA,540.33,6.292180064017076,0.2081363356160006,0.04332073420365644,NA,18.63809523809524,0.924340632079954
1986-09-01,platinum,Platinum,NA,604.48,6.404368584313144,0.11218852029606892,0.01258626408622146,NA,22.705238095238094,0.921813411313945
1986-10-01,platinum,Platinum,NA,581.25,6.3651809569015665,-0.03918762741157867,0.00153567014214871,NA,22.52391304347826,0.919604066534727
1986-11-01,platinum,Platinum,NA,517.07,6.248178261861523,-0.11700269504004288,0.01368963064663327,NA,18.63157894736842,0.922649073633014
1986-12-01,platinum,Platinum,NA,480.61,6.175056130410077,-0.07312213145144587,0.00534684610800253,NA,19.758636363636363,0.932444068594945
1987-01-01,platinum,Platinum,NA,515.97,6.2460486242565105,0.0709924938464334,0.00503993418253588,NA,20.766666666666666,0.937275994961733
1987-02-01,platinum,Platinum,NA,517.86,6.249704935459621,0.00365631120311047,1.33686116139912e-5,NA,23.446315789473683,0.929955902046877
1987-03-01,platinum,Platinum,NA,532.63,6.277826999243745,0.02812206378412345,7.908504714783081e-4,NA,21.837272727272726,0.916537625079011
1987-04-01,platinum,Platinum,NA,585.65,6.372722341515884,0.09489534227213886,0.00900512598494638,NA,26.88142857142857,0.908901763031102
1987-05-01,platinum,Platinum,NA,606.73,6.4080838815582855,0.03536154004240147,0.00125043851417036,NA,25.4115,0.901434004142338
1987-06-01,platinum,Platinum,NA,569,6.343880434126331,-0.06420344743195419,0.0041220826621477,NA,21.624545454545455,0.896942396190623
1987-07-01,platinum,Platinum,NA,572.35,6.349750692364485,0.00587025823815446,3.445993178262038e-5,NA,17.80090909090909,0.895746942650969
1987-08-01,platinum,Platinum,NA,609.92,6.413327801025782,0.06357710866129723,0.00404204874573039,NA,20.84904761904762,0.898333309081136
1987-09-01,platinum,Platinum,NA,590,6.380122536899765,-0.03320526412601738,0.00110258956567857,NA,22.893809523809523,0.902744838783786
1987-10-01,platinum,Platinum,NA,568.05,6.342209443015913,-0.03791309388385166,0.00143740268784575,NA,58.219545454545454,0.909237990288031
1987-11-01,platinum,Platinum,NA,500.3,6.215207918494159,-0.127001524521754,0.01612938723084968,NA,49.4365,0.913437259287274
1987-12-01,platinum,Platinum,NA,500.22,6.215048001650577,-1.5991684358224048e-4,2.5573396861306773e-8,NA,41.76409090909091,0.911493297448977
1988-01-01,platinum,Platinum,NA,494.07,6.202677207554227,-0.01237079409635033,1.5303654657429635e-4,NA,38.3365,0.910253751846255
1988-02-01,platinum,Platinum,NA,458.51,6.127982101709497,-0.07469510584472938,0.00557935883715532,NA,33.674,0.903626200471792
1988-03-01,platinum,Platinum,NA,496.38,6.207341762430146,0.07935966072064922,0.00629795574969655,NA,29.356956521739132,0.896363085327845
1988-04-01,platinum,Platinum,NA,526.98,6.267162597157081,0.05982083472693452,0.00357853226742721,NA,27.405,0.893106321171143
1988-05-01,platinum,Platinum,NA,548.84,6.307806960052974,0.04064436289589345,0.00165196423521308,NA,25.716666666666665,0.888369853712306
1988-06-01,platinum,Platinum,NA,579.63,6.362389968941402,0.0545830088884274,0.00297930485931414,NA,25.27090909090909,0.887673757804509
1988-07-01,platinum,Platinum,NA,548.64,6.30744248871461,-0.05494748022679169,0.00301922558327366,NA,23.644,0.883168067065356
1988-08-01,platinum,Platinum,NA,532.88,6.278296258104924,-0.02914623060968617,8.49502758753007e-4,NA,23.707391304347826,0.88118444410265
1988-09-01,platinum,Platinum,NA,512.57,6.239437287051485,-0.03885897105343881,0.00151001963133199,NA,19.524285714285714,0.88098947746303
1988-10-01,platinum,Platinum,NA,525.73,6.264787772965275,0.02535048591378979,6.426471360652549e-4,NA,20.48190476190476,0.882419580514146
1988-11-01,platinum,Platinum,NA,575.78,6.3557256432920894,0.09093787032681412,0.00826969625957645,NA,21.65904761904762,0.88529974499518
1988-12-01,platinum,Platinum,NA,564.11,6.335249267942109,-0.02047637534998025,4.192819474732789e-4,NA,17.754285714285714,0.890779838350602
1989-01-01,platinum,Platinum,NA,526.93,6.267067712394554,-0.06818155554755519,0.00464872451688435,NA,17.758095238095237,0.89683634853337
1989-02-01,platinum,Platinum,NA,531.94,6.276530701026394,0.00946298863184063,8.954815384634513e-5,NA,18.312631578947368,0.900491085215202
1989-03-01,platinum,Platinum,NA,538.03,6.287914320688921,0.01138361966252735,1.2958679662107946e-4,NA,17.475454545454546,0.902809422437577
1989-04-01,platinum,Platinum,NA,537.67,6.287244989065904,-6.693316230178898e-4,4.480048215717626e-7,NA,16.8875,0.906296964513412
1989-05-01,platinum,Platinum,NA,516.75,6.247559198561878,-0.03968579050402611,0.00157496196792944,NA,17.435,0.911653597599899
1989-06-01,platinum,Platinum,NA,497.35,6.209294003598423,-0.0382651949634546,0.00146422514559119,NA,16.732272727272726,0.911754442891077
1989-07-01,platinum,Platinum,NA,501.91,6.218420820750109,0.00912681715168586,8.32987913203072e-5,NA,18.0565,0.911760271692481
1989-08-01,platinum,Platinum,NA,484.64,6.183406347278927,-0.03501447347118163,0.00122601335246408,NA,19.323478260869564,0.910498553472771
1989-09-01,platinum,Platinum,NA,477.67,6.1689201175027755,-0.01448622977615148,2.0985085312745776e-4,NA,16.7465,0.903917748904194
1989-10-01,platinum,Platinum,NA,485.82,6.185838184926078,0.0169180674233024,2.8622100533940597e-4,NA,21.950909090909093,0.899855761618748
1989-11-01,platinum,Platinum,NA,510.19,6.234783205358824,0.04894502043274623,0.00239561502516194,NA,20.932380952380953,0.899451478415831
1989-12-01,platinum,Platinum,NA,506.81,6.228136179901884,-0.00664702545694069,4.4182947425217704e-5,NA,18.235,0.905033552689105
1990-01-01,platinum,Platinum,NA,497.66,6.209917112934068,-0.01821906696781526,3.3193440117773717e-4,23.347272727272728,23.49909090909091,0.915449753930414
1990-02-01,platinum,Platinum,NA,516.1,6.246300545154681,0.03638343222061318,0.00132375414015195,23.262631578947367,23.326842105263157,0.915964475947788
1990-03-01,platinum,Platinum,NA,497.06,6.208710743156108,-0.03758980199857376,0.00141299321429197,20.062272727272727,18.831363636363637,0.913397381187038
1990-04-01,platinum,Platinum,NA,478.15,6.169924490795552,-0.03878625236055614,0.00150437337217674,21.4035,20.4575,0.911640301062913
1990-05-01,platinum,Platinum,NA,488.55,6.191441820390352,0.02151732959480059,4.6299547289128126e-4,18.097727272727273,18.151818181818182,0.909620117354258
1990-06-01,platinum,Platinum,NA,481.11,6.176095934188827,-0.015345886201525,2.354962233101555e-4,16.822380952380954,17.582857142857144,0.912564192008694
1990-07-01,platinum,Platinum,NA,478.79,6.17126208791851,-0.00483384627031651,2.3366069765052916e-5,18.392857142857142,18.93285714285714,0.920146118805604
1990-08-01,platinum,Platinum,NA,492.73,6.199961356675353,0.02869926875684281,8.236480271774939e-4,28.175217391304347,27.77521739130435,0.928663929906212
1990-09-01,platinum,Platinum,NA,461.66,6.134828689415852,-0.0651326672595014,0.00424226434433692,29.10736842105263,28.818947368421053,0.928868810838137
1990-10-01,platinum,Platinum,NA,424.95,6.051971514944635,-0.08285717447121702,0.00686531136135369,29.625652173913043,30.130434782608695,0.932419650394424
1990-11-01,platinum,Platinum,NA,422.24,6.045573872755014,-0.00639764218962124,4.092982558642176e-5,24.885714285714286,25.106666666666666,0.938450725682373
1990-12-01,platinum,Platinum,NA,420.07,6.040421364056734,-0.00515250869827921,2.6548345885842937e-5,23.363,22.5845,0.936036845902457
1991-01-01,platinum,Platinum,NA,407.84,6.010874940627805,-0.02954642342892954,8.729911374415967e-4,27.42909090909091,26.93181818181818,0.934353996657044
1991-02-01,platinum,Platinum,NA,386.79,5.9578819100908555,-0.05299303053694927,0.00280826128549003,21.59842105263158,22.11263157894737,0.93131009857403
1991-03-01,platinum,Platinum,NA,399.99,5.991439546795477,0.03355763670462092,0.00112611498119932,17.74421052631579,19.041052631578946,0.921744156811363
1991-04-01,platinum,Platinum,NA,396.88,5.983633967992794,-0.00780557880268334,6.0927060444899616e-5,17.37272727272727,18.927272727272726,0.908980049882684
1991-05-01,platinum,Platinum,NA,389.64,5.965223235902755,-0.01841073209003856,3.389550560911756e-4,16.93227272727273,17.180454545454545,0.896647606856264
1991-06-01,platinum,Platinum,NA,376.05,5.929722113272412,-0.03550112263034275,0.00126032970801463,17.135,17.575,0.888450999654728
1991-07-01,platinum,Platinum,NA,376.03,5.929668927441105,-5.3185831307141654e-5,2.8287326518317295e-9,17.294090909090908,17.669545454545453,0.881365629724785
1991-08-01,platinum,Platinum,NA,346.35,5.847449824468614,-0.08221910297249077,0.00675998089360104,15.681363636363637,15.932727272727272,0.877345984687123
1991-09-01,platinum,Platinum,NA,349.34,5.856045660000246,0.0085958355316326,7.388838848687754e-5,16.9565,17.029,0.873977864782506
1991-10-01,platinum,Platinum,NA,362.48,5.8929693003588826,0.03692364035863599,0.00136335521733389,16.36391304347826,16.846363636363638,0.874431956627696
1991-11-01,platinum,Platinum,NA,365.11,5.90019867804273,0.00722937768384702,5.226390169570539e-5,17.7735,17.6815,0.877222716863547
1991-12-01,platinum,Platinum,NA,353.3,5.8673175543650995,-0.03288112367763025,0.00108116829430361,18.347619047619048,18.018571428571427,0.880150877643792
1992-01-01,platinum,Platinum,NA,341.19,5.832439506864463,-0.03487804750063668,0.00121647819745666,17.68318181818182,17.499545454545455,0.880472566158375
1992-02-01,platinum,Platinum,NA,362.12,5.891975648607239,0.05953614174277671,0.003544552173616,17.47736842105263,17.050526315789472,0.879197584789822
1992-03-01,platinum,Platinum,NA,356.94,5.8775677004278695,-0.01440794817937034,2.0758897073942125e-4,17.520454545454545,16.222727272727273,0.875735531305385
1992-04-01,platinum,Platinum,NA,347.3,5.850188959750028,-0.02737874067784098,7.495954411044645e-4,16.562857142857144,16.18857142857143,0.872942282720828
1992-05-01,platinum,Platinum,NA,358.59,5.8821796745579995,0.03199071480797091,0.00102340583392492,15.077,14.728,0.868044206697066
1992-06-01,platinum,Platinum,NA,369.13,5.911148885519248,0.02896921096124878,8.392151837173367e-4,15.203181818181818,14.753181818181819,0.866486312271078
1992-07-01,platinum,Platinum,NA,383.12,5.948348256034354,0.03719937051510581,0.00138379316672012,13.601818181818182,13.303636363636363,0.867632164528392
1992-08-01,platinum,Platinum,NA,359.55,5.884853249548503,-0.0634950064858508,0.00403161584863823,14.421904761904761,14.422380952380953,0.866717337344618
1992-09-01,platinum,Platinum,NA,362.14,5.8920308773924965,0.00717762784399347,5.15183414668704e-5,13.696666666666667,14.258571428571429,0.867980255804646
1992-10-01,platinum,Platinum,NA,358.07,5.880728498013316,-0.01130237937918012,1.2774377963091618e-4,17.63681818181818,17.478636363636365,0.870598572082922
1992-11-01,platinum,Platinum,NA,356.11,5.875239671888878,-0.00548882612443788,3.0127212224311764e-5,14.4245,14.594,0.86782790663195
1992-12-01,platinum,Platinum,NA,361.97,5.891561335463443,0.01632166357456495,2.663967018412805e-4,12.191363636363636,12.781363636363636,0.863426367310098
1993-01-01,platinum,Platinum,NA,359.14,5.883712284613752,-0.00784905084969173,6.160759924104647e-5,12.409,12.5745,0.860325454943298
1993-02-01,platinum,Platinum,NA,359.02,5.883378097242924,-3.341873708277568e-4,1.1168119882076865e-7,13.721578947368421,13.505263157894737,0.858436429439005
1993-03-01,platinum,Platinum,NA,350.46,5.859246577280273,-0.02413151996265108,5.82330255707828e-4,13.60608695652174,13.657391304347826,0.856214867550197
1993-04-01,platinum,Platinum,NA,368.01,5.90811011171277,0.04886353443249738,0.00238764499723585,12.84095238095238,13.49952380952381,0.851634262218386
1993-05-01,platinum,Platinum,NA,385.16,5.953658832372083,0.04554872065931292,0.00207468595370011,13.606,13.535,0.846551755879822
1993-06-01,platinum,Platinum,NA,383.02,5.948087207138413,-0.00557162523366983,3.104300774446646e-5,12.524090909090908,13.002272727272727,0.843147631283535
1993-07-01,platinum,Platinum,NA,403.65,6.000548165841025,0.05246095870261094,0.00275215218799705,11.50047619047619,11.99952380952381,0.840542365180877
1993-08-01,platinum,Platinum,NA,391.9,5.9710067052055855,-0.02954146063543873,8.726978964751762e-4,11.928636363636365,11.952272727272728,0.842154874724352
1993-09-01,platinum,Platinum,NA,362.46,5.892914123378705,-0.07809258182688089,0.00609845133638808,12.93142857142857,12.621428571428572,0.844884727094338
1993-10-01,platinum,Platinum,NA,367.91,5.90783834304059,0.01492421966188527,2.2273233251620295e-4,11.875238095238096,11.377142857142857,0.848707467894811
1993-11-01,platinum,Platinum,NA,374.41,5.925351453648457,0.01751311060786668,3.067090431633726e-4,14.083809523809524,13.370952380952382,0.850010552131836
1993-12-01,platinum,Platinum,NA,383.17,5.948478754931823,0.02312730128336672,5.348720646516161e-4,11.356363636363636,10.864545454545455,0.854199925686244
1994-01-01,platinum,Platinum,NA,387.8,5.9604897428085515,0.012010987876728,1.4426382977490707e-4,11.290476190476191,10.605238095238095,0.859938467274627
1994-02-01,platinum,Platinum,NA,394.02,5.9764016694309365,0.01591192662238465,2.5318940883615337e-4,13.64421052631579,12.885263157894737,0.863442835554717
