t,variable,value,scenario,is_baseline,regime,uncertainty,value_lo,value_hi
11,platinum,-0.1335648806000087,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
12,platinum,-0.0426168548813644,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
13,platinum,0,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
14,platinum,0,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
15,platinum,0,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
16,platinum,0,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
17,platinum,0,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
18,platinum,0,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
19,platinum,0,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
20,platinum,0,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
21,platinum,0,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
22,platinum,0,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
23,platinum,0,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
24,platinum,0,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
1,silver,0,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
2,silver,0,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
3,silver,-0.3395610008467846,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
4,silver,-0.07710082005879848,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
5,silver,0.04785029237928054,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
6,silver,-0.10983386022392325,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
7,silver,-0.0914630568400248,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
8,silver,-0.04826272532788667,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
9,silver,0.03484006038391468,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
10,silver,-2.464747197651408e-4,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
11,silver,-0.12296787702477194,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
12,silver,0.0037208603130074987,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
13,silver,0,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
14,silver,0,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
15,silver,0,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
16,silver,0,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
17,silver,0,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
18,silver,0,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
19,silver,0,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
20,silver,0,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
21,silver,0,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
22,silver,0,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
23,silver,0,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
24,silver,0,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
1,soybeans,0,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
2,soybeans,0,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
3,soybeans,0.15813166305557255,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
4,soybeans,0.3090700347618355,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
5,soybeans,-0.0014176269648689,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
6,soybeans,-0.1444720557600676,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
7,soybeans,-0.054416455634726524,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
8,soybeans,-0.031348633522025326,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
9,soybeans,0.039113253790438576,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
10,soybeans,-0.1378104835549901,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
11,soybeans,0.0647000372469272,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
12,soybeans,0.05047406607264997,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
13,soybeans,0,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
14,soybeans,0,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
15,soybeans,0,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
16,soybeans,0,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
17,soybeans,0,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
18,soybeans,0,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
19,soybeans,0,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
20,soybeans,0,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
21,soybeans,0,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
22,soybeans,0,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
23,soybeans,0,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
24,soybeans,0,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
1,sugar_wld,0,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
2,sugar_wld,0,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
3,sugar_wld,0.1104870654056666,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
4,sugar_wld,0.12287317009615221,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
5,sugar_wld,0.08936980842429615,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
6,sugar_wld,-0.00408739043319022,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
7,sugar_wld,-0.1608649675068989,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
8,sugar_wld,-0.10425317975471374,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
9,sugar_wld,0.005751672531517263,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
10,sugar_wld,-0.04475484142115223,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
11,sugar_wld,-0.031881660938621444,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
12,sugar_wld,0.010244114339114681,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
13,sugar_wld,0,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
14,sugar_wld,0,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
15,sugar_wld,0,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
16,sugar_wld,0,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
17,sugar_wld,0,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
18,sugar_wld,0,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
19,sugar_wld,0,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
20,sugar_wld,0,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
21,sugar_wld,0,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
22,sugar_wld,0,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
23,sugar_wld,0,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
24,sugar_wld,0,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
1,tin,0,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
2,tin,0,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
3,tin,0.03586546020250825,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
4,tin,-0.1456126390881475,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
5,tin,-0.01742895383056308,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
6,tin,-0.2093911813494694,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
7,tin,-0.0970577412056575,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
8,tin,-0.08350088040626939,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
9,tin,0.11606757505269812,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
10,tin,-7.176345698253097e-4,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
11,tin,-0.11193936863729172,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
12,tin,0.02653651025621671,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
13,tin,0,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
14,tin,0,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
15,tin,0,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
16,tin,0,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
17,tin,0,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
18,tin,0,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
19,tin,0,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
20,tin,0,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
21,tin,0,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
22,tin,0,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
23,tin,0,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
24,tin,0,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
1,wheat_us_hrw,0,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
2,wheat_us_hrw,0,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
3,wheat_us_hrw,0.0783228405915974,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
4,wheat_us_hrw,0.1965944080476049,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
5,wheat_us_hrw,-0.06789824206348588,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
6,wheat_us_hrw,-0.09948163974983373,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
7,wheat_us_hrw,0.02268642097697422,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
8,wheat_us_hrw,0.03152446312691514,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
9,wheat_us_hrw,0.090266436440855,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
10,wheat_us_hrw,-0.12194807932385283,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
11,wheat_us_hrw,-0.026822199760832662,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
12,wheat_us_hrw,8.564609580822073e-4,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
13,wheat_us_hrw,0,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
14,wheat_us_hrw,0,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
15,wheat_us_hrw,0,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
16,wheat_us_hrw,0,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
17,wheat_us_hrw,0,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
18,wheat_us_hrw,0,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
19,wheat_us_hrw,0,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
20,wheat_us_hrw,0,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
21,wheat_us_hrw,0,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
22,wheat_us_hrw,0,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
23,wheat_us_hrw,0,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
24,wheat_us_hrw,0,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
1,zinc,0,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
2,zinc,0,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
3,zinc,-0.20480628779063875,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
4,zinc,-0.2440669258975624,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
5,zinc,-0.004362312769238527,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
6,zinc,-0.262832056560683,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
7,zinc,-0.032476053409715426,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
8,zinc,-0.058277757730125904,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
9,zinc,-0.02069208620361549,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
10,zinc,-0.017161603046887942,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
11,zinc,0.012454353723716236,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
12,zinc,0.04671336690691621,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
13,zinc,0,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
14,zinc,0,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
15,zinc,0,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
16,zinc,0,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
17,zinc,0,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
18,zinc,0,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
19,zinc,0,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
20,zinc,0,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
21,zinc,0,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
22,zinc,0,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
23,zinc,0,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
24,zinc,0,unit-shock-crude_wti,FALSE,combined,vxo,NA,NA
1,aluminium,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
2,aluminium,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
3,aluminium,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
4,aluminium,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
5,aluminium,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
6,aluminium,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
7,aluminium,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
8,aluminium,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
9,aluminium,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
10,aluminium,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
11,aluminium,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
12,aluminium,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
13,aluminium,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
14,aluminium,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
15,aluminium,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
16,aluminium,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
17,aluminium,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
18,aluminium,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
19,aluminium,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
20,aluminium,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
21,aluminium,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
22,aluminium,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
23,aluminium,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
24,aluminium,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
1,cocoa,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
2,cocoa,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
3,cocoa,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
4,cocoa,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
5,cocoa,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
6,cocoa,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
7,cocoa,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
8,cocoa,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
9,cocoa,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
10,cocoa,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
11,cocoa,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
12,cocoa,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
13,cocoa,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
14,cocoa,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
15,cocoa,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
16,cocoa,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
17,cocoa,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
18,cocoa,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
19,cocoa,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
20,cocoa,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
21,cocoa,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
22,cocoa,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
23,cocoa,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
24,cocoa,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
1,coffee_arabic,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
2,coffee_arabic,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
3,coffee_arabic,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
4,coffee_arabic,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
5,coffee_arabic,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
6,coffee_arabic,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
7,coffee_arabic,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
8,coffee_arabic,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
9,coffee_arabic,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
10,coffee_arabic,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
11,coffee_arabic,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
12,coffee_arabic,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
13,coffee_arabic,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
14,coffee_arabic,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
15,coffee_arabic,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
16,coffee_arabic,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
17,coffee_arabic,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
18,coffee_arabic,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
19,coffee_arabic,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
20,coffee_arabic,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
21,coffee_arabic,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
22,coffee_arabic,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
23,coffee_arabic,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
24,coffee_arabic,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
1,copper,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
2,copper,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
3,copper,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
4,copper,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
5,copper,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
6,copper,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
7,copper,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
8,copper,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
9,copper,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
10,copper,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
11,copper,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
12,copper,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
13,copper,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
14,copper,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
15,copper,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
16,copper,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
17,copper,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
18,copper,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
19,copper,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
20,copper,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
21,copper,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
22,copper,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
23,copper,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
24,copper,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
1,cotton_a_indx,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
2,cotton_a_indx,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
3,cotton_a_indx,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
4,cotton_a_indx,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
5,cotton_a_indx,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
6,cotton_a_indx,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
7,cotton_a_indx,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
8,cotton_a_indx,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
9,cotton_a_indx,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
10,cotton_a_indx,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
11,cotton_a_indx,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
12,cotton_a_indx,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
13,cotton_a_indx,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
14,cotton_a_indx,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
15,cotton_a_indx,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
16,cotton_a_indx,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
17,cotton_a_indx,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
18,cotton_a_indx,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
19,cotton_a_indx,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
20,cotton_a_indx,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
21,cotton_a_indx,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
22,cotton_a_indx,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
23,cotton_a_indx,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
24,cotton_a_indx,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
1,crude_wti,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
2,crude_wti,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
3,crude_wti,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
4,crude_wti,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
5,crude_wti,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
6,crude_wti,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
7,crude_wti,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
8,crude_wti,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
9,crude_wti,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
10,crude_wti,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
11,crude_wti,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
12,crude_wti,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
13,crude_wti,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
14,crude_wti,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
15,crude_wti,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
16,crude_wti,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
17,crude_wti,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
18,crude_wti,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
19,crude_wti,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
20,crude_wti,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
21,crude_wti,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
22,crude_wti,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
23,crude_wti,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
24,crude_wti,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
1,gold,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
2,gold,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
3,gold,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
4,gold,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
5,gold,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
6,gold,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
7,gold,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
8,gold,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
9,gold,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
10,gold,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
11,gold,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
12,gold,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
13,gold,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
14,gold,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
15,gold,0,GIRF — aluminium to uncertainty shock,TRUE,combined,vxo,NA,NA
