uncertainty,scenario,regime,variable,t,shock_id,contribution
vxo,girf-ngas-1sigma,combined,cotton_a_indx,5,coffee_arabic,-0.001825949925664753
vxo,girf-ngas-1sigma,combined,cotton_a_indx,5,copper,-0.009132039614552927
vxo,girf-ngas-1sigma,combined,cotton_a_indx,5,cotton_a_indx,-0.05284372302865792
vxo,girf-ngas-1sigma,combined,cotton_a_indx,5,crude_wti,-6.048317202103341e-5
vxo,girf-ngas-1sigma,combined,cotton_a_indx,5,gold,-0.0013450301221166277
vxo,girf-ngas-1sigma,combined,cotton_a_indx,5,lead,-0.0020939027310457807
vxo,girf-ngas-1sigma,combined,cotton_a_indx,5,maize,-0.002963502733730112
vxo,girf-ngas-1sigma,combined,cotton_a_indx,5,ngas_us,-0.007656776195425052
vxo,girf-ngas-1sigma,combined,cotton_a_indx,5,nickel,-0.002782469920492059
vxo,girf-ngas-1sigma,combined,cotton_a_indx,5,platinum,-0.0018304324068486747
vxo,girf-ngas-1sigma,combined,cotton_a_indx,5,silver,-0.0011477989514799558
vxo,girf-ngas-1sigma,combined,cotton_a_indx,5,soybeans,-0.0026530391081254047
vxo,girf-ngas-1sigma,combined,cotton_a_indx,5,sugar_wld,-3.8353625352038456e-4
vxo,girf-ngas-1sigma,combined,cotton_a_indx,5,tin,-5.639219824749224e-4
vxo,girf-ngas-1sigma,combined,cotton_a_indx,5,wheat_us_hrw,-0.002281790083157768
vxo,girf-ngas-1sigma,combined,cotton_a_indx,5,zinc,-0.001955746998715457
vxo,girf-ngas-1sigma,combined,cotton_a_indx,6,aluminium,-0.011281140764555797
vxo,girf-ngas-1sigma,combined,cotton_a_indx,6,cocoa,-0.0019004724660253577
vxo,girf-ngas-1sigma,combined,cotton_a_indx,6,coffee_arabic,-0.007393568451674325
vxo,girf-ngas-1sigma,combined,cotton_a_indx,6,copper,-0.01490883578800699
vxo,girf-ngas-1sigma,combined,cotton_a_indx,6,cotton_a_indx,-0.088255071583928
vxo,girf-ngas-1sigma,combined,cotton_a_indx,6,crude_wti,-3.864615063934692e-4
vxo,girf-ngas-1sigma,combined,cotton_a_indx,6,gold,-0.0021829738538498102
vxo,girf-ngas-1sigma,combined,cotton_a_indx,6,lead,-0.00772775385560878
vxo,girf-ngas-1sigma,combined,cotton_a_indx,6,maize,-0.005305427908947068
vxo,girf-ngas-1sigma,combined,cotton_a_indx,6,ngas_us,-0.014764352464888882
vxo,girf-ngas-1sigma,combined,cotton_a_indx,6,nickel,-0.004765100450097236
vxo,girf-ngas-1sigma,combined,cotton_a_indx,6,platinum,-0.0029683925475713596
vxo,girf-ngas-1sigma,combined,cotton_a_indx,6,silver,-0.0019982485017186235
vxo,girf-ngas-1sigma,combined,cotton_a_indx,6,soybeans,-0.0044131899641978905
vxo,girf-ngas-1sigma,combined,cotton_a_indx,6,sugar_wld,-0.0022540353644916306
vxo,girf-ngas-1sigma,combined,cotton_a_indx,6,tin,-0.001056105668227497
vxo,girf-ngas-1sigma,combined,cotton_a_indx,6,wheat_us_hrw,-0.00511491819642485
vxo,girf-ngas-1sigma,combined,cotton_a_indx,6,zinc,-0.004598625525621966
vxo,girf-ngas-1sigma,combined,cotton_a_indx,7,aluminium,0.004708674587513558
vxo,girf-ngas-1sigma,combined,cotton_a_indx,7,cocoa,9.6366525610657e-4
vxo,girf-ngas-1sigma,combined,cotton_a_indx,7,coffee_arabic,0.003091844243600088
vxo,girf-ngas-1sigma,combined,cotton_a_indx,7,copper,0.006144019000927874
vxo,girf-ngas-1sigma,combined,cotton_a_indx,7,cotton_a_indx,0.036351495324357705
vxo,girf-ngas-1sigma,combined,cotton_a_indx,7,crude_wti,2.1155855237643234e-4
vxo,girf-ngas-1sigma,combined,cotton_a_indx,7,gold,9.764618922229934e-4
vxo,girf-ngas-1sigma,combined,cotton_a_indx,7,lead,0.003272813338014947
vxo,girf-ngas-1sigma,combined,cotton_a_indx,7,maize,0.003618379261323335
vxo,girf-ngas-1sigma,combined,cotton_a_indx,7,ngas_us,0.006263336488736758
vxo,girf-ngas-1sigma,combined,cotton_a_indx,7,nickel,0.0020139785601688146
vxo,girf-ngas-1sigma,combined,cotton_a_indx,7,platinum,0.0012403801893534465
vxo,girf-ngas-1sigma,combined,cotton_a_indx,7,silver,9.352999554247737e-4
vxo,girf-ngas-1sigma,combined,cotton_a_indx,7,soybeans,0.0020069206501160484
vxo,girf-ngas-1sigma,combined,cotton_a_indx,7,sugar_wld,9.303500975110635e-4
vxo,girf-ngas-1sigma,combined,cotton_a_indx,7,tin,0.0010578466053343218
vxo,girf-ngas-1sigma,combined,cotton_a_indx,7,wheat_us_hrw,0.0026665896122987196
vxo,girf-ngas-1sigma,combined,cotton_a_indx,7,zinc,0.0018994804399721987
vxo,girf-ngas-1sigma,combined,cotton_a_indx,8,aluminium,0.0042437755879746585
vxo,girf-ngas-1sigma,combined,cotton_a_indx,8,cocoa,7.712736140983591e-4
vxo,girf-ngas-1sigma,combined,cotton_a_indx,8,coffee_arabic,0.0023375430704396494
vxo,girf-ngas-1sigma,combined,cotton_a_indx,8,copper,0.005125206617596513
vxo,girf-ngas-1sigma,combined,cotton_a_indx,8,cotton_a_indx,0.02776540186863624
vxo,girf-ngas-1sigma,combined,cotton_a_indx,8,crude_wti,1.6143020107154226e-4
vxo,girf-ngas-1sigma,combined,cotton_a_indx,8,gold,7.564810062117339e-4
vxo,girf-ngas-1sigma,combined,cotton_a_indx,8,lead,0.0026979242989082874
vxo,girf-ngas-1sigma,combined,cotton_a_indx,8,maize,0.002812617842921939
vxo,girf-ngas-1sigma,combined,cotton_a_indx,8,ngas_us,0.004798105248177952
vxo,girf-ngas-1sigma,combined,cotton_a_indx,8,nickel,0.0015887397648584654
vxo,girf-ngas-1sigma,combined,cotton_a_indx,8,platinum,9.536076119618792e-4
vxo,girf-ngas-1sigma,combined,cotton_a_indx,8,silver,7.510158871525345e-4
vxo,girf-ngas-1sigma,combined,cotton_a_indx,8,soybeans,0.0015435103600424487
vxo,girf-ngas-1sigma,combined,cotton_a_indx,8,sugar_wld,7.69283120295418e-4
vxo,girf-ngas-1sigma,combined,cotton_a_indx,8,tin,9.376709793520146e-4
vxo,girf-ngas-1sigma,combined,cotton_a_indx,8,wheat_us_hrw,0.0022714819052530233
vxo,girf-ngas-1sigma,combined,cotton_a_indx,8,zinc,0.0015198628672668637
vxo,girf-ngas-1sigma,combined,cotton_a_indx,9,aluminium,-0.009571753471881085
vxo,girf-ngas-1sigma,combined,cotton_a_indx,9,cocoa,-0.0017156007657030171
vxo,girf-ngas-1sigma,combined,cotton_a_indx,9,coffee_arabic,-0.005013182878925878
vxo,girf-ngas-1sigma,combined,cotton_a_indx,9,copper,-0.011069920925099628
vxo,girf-ngas-1sigma,combined,cotton_a_indx,9,cotton_a_indx,-0.059357873023237716
vxo,girf-ngas-1sigma,combined,cotton_a_indx,9,crude_wti,-3.459318735826314e-4
vxo,girf-ngas-1sigma,combined,cotton_a_indx,9,gold,-0.0016532420183349812
vxo,girf-ngas-1sigma,combined,cotton_a_indx,9,lead,-0.007686209842073269
vxo,girf-ngas-1sigma,combined,cotton_a_indx,9,maize,-0.00677019815998516
vxo,girf-ngas-1sigma,combined,cotton_a_indx,9,ngas_us,-0.01121912332818262
vxo,girf-ngas-1sigma,combined,cotton_a_indx,9,nickel,-0.004195228186747856
vxo,girf-ngas-1sigma,combined,cotton_a_indx,9,platinum,-0.0024739989463970617
vxo,girf-ngas-1sigma,combined,cotton_a_indx,9,silver,-0.0016283070402732889
vxo,girf-ngas-1sigma,combined,cotton_a_indx,9,soybeans,-0.0040766848052547116
vxo,girf-ngas-1sigma,combined,cotton_a_indx,9,sugar_wld,-0.0019454331768479496
vxo,girf-ngas-1sigma,combined,cotton_a_indx,9,tin,-0.0020274305751982235
vxo,girf-ngas-1sigma,combined,cotton_a_indx,9,wheat_us_hrw,-0.004926965639801297
vxo,girf-ngas-1sigma,combined,cotton_a_indx,9,zinc,-0.0065848896870020915
vxo,girf-ngas-1sigma,combined,cotton_a_indx,10,aluminium,-0.0018893332638660425
vxo,girf-ngas-1sigma,combined,cotton_a_indx,10,cocoa,-3.51096715907541e-4
vxo,girf-ngas-1sigma,combined,cotton_a_indx,10,coffee_arabic,-9.967395531779006e-4
vxo,girf-ngas-1sigma,combined,cotton_a_indx,10,copper,-0.0024764013261989555
vxo,girf-ngas-1sigma,combined,cotton_a_indx,10,cotton_a_indx,-0.011704941125102961
vxo,girf-ngas-1sigma,combined,cotton_a_indx,10,crude_wti,-6.992038698216485e-5
vxo,girf-ngas-1sigma,combined,cotton_a_indx,10,gold,-4.440211881256144e-4
vxo,girf-ngas-1sigma,combined,cotton_a_indx,10,lead,-0.0017506353005893945
vxo,girf-ngas-1sigma,combined,cotton_a_indx,10,maize,-0.0013360857169932442
vxo,girf-ngas-1sigma,combined,cotton_a_indx,10,ngas_us,-0.002216747280791472
vxo,girf-ngas-1sigma,combined,cotton_a_indx,10,nickel,-8.938472218532488e-4
vxo,girf-ngas-1sigma,combined,cotton_a_indx,10,platinum,-4.8807956531467933e-4
vxo,girf-ngas-1sigma,combined,cotton_a_indx,10,silver,-3.210464754587122e-4
vxo,girf-ngas-1sigma,combined,cotton_a_indx,10,soybeans,-8.317157274544835e-4
vxo,girf-ngas-1sigma,combined,cotton_a_indx,10,sugar_wld,-3.85596317311555e-4
vxo,girf-ngas-1sigma,combined,cotton_a_indx,10,tin,-4.301353990814694e-4
vxo,girf-ngas-1sigma,combined,cotton_a_indx,10,wheat_us_hrw,-9.88378601152525e-4
vxo,girf-ngas-1sigma,combined,cotton_a_indx,10,zinc,-0.0013299838618378145
vxo,girf-ngas-1sigma,combined,cotton_a_indx,11,aluminium,0.004389859250356602
vxo,girf-ngas-1sigma,combined,cotton_a_indx,11,cocoa,7.899149304774845e-4
vxo,girf-ngas-1sigma,combined,cotton_a_indx,11,coffee_arabic,0.0022799417677137955
vxo,girf-ngas-1sigma,combined,cotton_a_indx,11,copper,0.005657732931388256
vxo,girf-ngas-1sigma,combined,cotton_a_indx,11,cotton_a_indx,0.026116376694444346
vxo,girf-ngas-1sigma,combined,cotton_a_indx,11,crude_wti,1.9653998009768728e-4
vxo,girf-ngas-1sigma,combined,cotton_a_indx,11,gold,0.0010452526332076085
vxo,girf-ngas-1sigma,combined,cotton_a_indx,11,lead,0.0040612079633087
vxo,girf-ngas-1sigma,combined,cotton_a_indx,11,maize,0.002995631100690849
vxo,girf-ngas-1sigma,combined,cotton_a_indx,11,ngas_us,0.005021268151298822
vxo,girf-ngas-1sigma,combined,cotton_a_indx,11,nickel,0.0020336578822151615
vxo,girf-ngas-1sigma,combined,cotton_a_indx,11,platinum,0.0011301654934675284
vxo,girf-ngas-1sigma,combined,cotton_a_indx,11,silver,8.237009409495325e-4
vxo,girf-ngas-1sigma,combined,cotton_a_indx,11,soybeans,0.0018507166747221261
vxo,girf-ngas-1sigma,combined,cotton_a_indx,11,sugar_wld,8.66283143868928e-4
vxo,girf-ngas-1sigma,combined,cotton_a_indx,11,tin,9.69705104197267e-4
vxo,girf-ngas-1sigma,combined,cotton_a_indx,11,wheat_us_hrw,0.0022325584918252593
vxo,girf-ngas-1sigma,combined,cotton_a_indx,11,zinc,0.0030200730731170474
vxo,girf-ngas-1sigma,combined,cotton_a_indx,12,aluminium,0.001108901110193719
vxo,girf-ngas-1sigma,combined,cotton_a_indx,12,cocoa,2.0047454168174822e-4
vxo,girf-ngas-1sigma,combined,cotton_a_indx,12,coffee_arabic,5.803749228433414e-4
vxo,girf-ngas-1sigma,combined,cotton_a_indx,12,copper,0.0014898528455225763
vxo,girf-ngas-1sigma,combined,cotton_a_indx,12,cotton_a_indx,0.0065905956790513805
vxo,girf-ngas-1sigma,combined,cotton_a_indx,12,crude_wti,4.975845534452573e-5
vxo,girf-ngas-1sigma,combined,cotton_a_indx,12,gold,2.6763353330499015e-4
vxo,girf-ngas-1sigma,combined,cotton_a_indx,12,lead,0.0010512613405386654
vxo,girf-ngas-1sigma,combined,cotton_a_indx,12,maize,7.588293131274902e-4
vxo,girf-ngas-1sigma,combined,cotton_a_indx,12,ngas_us,0.001268610842012857
vxo,girf-ngas-1sigma,combined,cotton_a_indx,12,nickel,5.365290649184143e-4
vxo,girf-ngas-1sigma,combined,cotton_a_indx,12,platinum,2.85464021299076e-4
vxo,girf-ngas-1sigma,combined,cotton_a_indx,12,silver,2.2202164528533887e-4
vxo,girf-ngas-1sigma,combined,cotton_a_indx,12,soybeans,5.04856378482538e-4
vxo,girf-ngas-1sigma,combined,cotton_a_indx,12,sugar_wld,2.1860924371994273e-4
vxo,girf-ngas-1sigma,combined,cotton_a_indx,12,tin,2.5138212203105326e-4
vxo,girf-ngas-1sigma,combined,cotton_a_indx,12,wheat_us_hrw,5.828228682566092e-4
vxo,girf-ngas-1sigma,combined,cotton_a_indx,12,zinc,7.720276923767251e-4
vxo,girf-ngas-1sigma,combined,cotton_a_indx,13,aluminium,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,13,cocoa,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,13,coffee_arabic,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,13,copper,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,13,cotton_a_indx,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,13,crude_wti,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,13,gold,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,13,lead,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,13,maize,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,13,ngas_us,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,13,nickel,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,13,platinum,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,13,silver,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,13,soybeans,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,13,sugar_wld,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,13,tin,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,13,wheat_us_hrw,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,13,zinc,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,14,aluminium,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,14,cocoa,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,14,coffee_arabic,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,14,copper,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,14,cotton_a_indx,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,14,crude_wti,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,14,gold,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,14,lead,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,14,maize,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,14,ngas_us,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,14,nickel,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,14,platinum,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,14,silver,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,14,soybeans,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,14,sugar_wld,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,14,tin,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,14,wheat_us_hrw,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,14,zinc,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,15,aluminium,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,15,cocoa,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,15,coffee_arabic,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,15,copper,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,15,cotton_a_indx,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,15,crude_wti,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,15,gold,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,15,lead,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,15,maize,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,15,ngas_us,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,15,nickel,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,15,platinum,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,15,silver,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,15,soybeans,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,15,sugar_wld,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,15,tin,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,15,wheat_us_hrw,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,15,zinc,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,16,aluminium,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,16,cocoa,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,16,coffee_arabic,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,16,copper,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,16,cotton_a_indx,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,16,crude_wti,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,16,gold,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,16,lead,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,16,maize,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,16,ngas_us,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,16,nickel,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,16,platinum,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,16,silver,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,16,soybeans,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,16,sugar_wld,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,16,tin,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,16,wheat_us_hrw,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,16,zinc,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,17,aluminium,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,17,cocoa,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,17,coffee_arabic,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,17,copper,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,17,cotton_a_indx,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,17,crude_wti,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,17,gold,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,17,lead,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,17,maize,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,17,ngas_us,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,17,nickel,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,17,platinum,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,17,silver,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,17,soybeans,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,17,sugar_wld,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,17,tin,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,17,wheat_us_hrw,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,17,zinc,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,18,aluminium,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,18,cocoa,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,18,coffee_arabic,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,18,copper,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,18,cotton_a_indx,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,18,crude_wti,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,18,gold,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,18,lead,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,18,maize,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,18,ngas_us,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,18,nickel,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,18,platinum,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,18,silver,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,18,soybeans,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,18,sugar_wld,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,18,tin,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,18,wheat_us_hrw,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,18,zinc,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,19,aluminium,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,19,cocoa,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,19,coffee_arabic,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,19,copper,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,19,cotton_a_indx,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,19,crude_wti,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,19,gold,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,19,lead,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,19,maize,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,19,ngas_us,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,19,nickel,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,19,platinum,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,19,silver,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,19,soybeans,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,19,sugar_wld,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,19,tin,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,19,wheat_us_hrw,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,19,zinc,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,20,aluminium,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,20,cocoa,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,20,coffee_arabic,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,20,copper,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,20,cotton_a_indx,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,20,crude_wti,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,20,gold,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,20,lead,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,20,maize,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,20,ngas_us,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,20,nickel,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,20,platinum,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,20,silver,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,20,soybeans,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,20,sugar_wld,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,20,tin,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,20,wheat_us_hrw,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,20,zinc,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,21,aluminium,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,21,cocoa,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,21,coffee_arabic,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,21,copper,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,21,cotton_a_indx,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,21,crude_wti,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,21,gold,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,21,lead,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,21,maize,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,21,ngas_us,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,21,nickel,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,21,platinum,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,21,silver,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,21,soybeans,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,21,sugar_wld,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,21,tin,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,21,wheat_us_hrw,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,21,zinc,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,22,aluminium,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,22,cocoa,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,22,coffee_arabic,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,22,copper,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,22,cotton_a_indx,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,22,crude_wti,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,22,gold,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,22,lead,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,22,maize,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,22,ngas_us,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,22,nickel,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,22,platinum,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,22,silver,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,22,soybeans,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,22,sugar_wld,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,22,tin,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,22,wheat_us_hrw,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,22,zinc,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,23,aluminium,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,23,cocoa,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,23,coffee_arabic,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,23,copper,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,23,cotton_a_indx,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,23,crude_wti,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,23,gold,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,23,lead,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,23,maize,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,23,ngas_us,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,23,nickel,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,23,platinum,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,23,silver,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,23,soybeans,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,23,sugar_wld,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,23,tin,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,23,wheat_us_hrw,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,23,zinc,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,24,aluminium,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,24,cocoa,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,24,coffee_arabic,0
vxo,girf-ngas-1sigma,combined,cotton_a_indx,24,copper,0
