uncertainty,scenario,regime,variable,t,shock_id,contribution
vix,one_sigma_supply_shock,combined,copper,23,cotton_a_indx,0
vix,one_sigma_supply_shock,combined,copper,23,crude_wti,0
vix,one_sigma_supply_shock,combined,copper,23,gold,0
vix,one_sigma_supply_shock,combined,copper,23,lead,0
vix,one_sigma_supply_shock,combined,copper,23,maize,0
vix,one_sigma_supply_shock,combined,copper,23,ngas_us,0
vix,one_sigma_supply_shock,combined,copper,23,nickel,0
vix,one_sigma_supply_shock,combined,copper,23,platinum,0
vix,one_sigma_supply_shock,combined,copper,23,silver,0
vix,one_sigma_supply_shock,combined,copper,23,soybeans,0
vix,one_sigma_supply_shock,combined,copper,23,sugar_wld,0
vix,one_sigma_supply_shock,combined,copper,23,tin,0
vix,one_sigma_supply_shock,combined,copper,23,wheat_us_hrw,0
vix,one_sigma_supply_shock,combined,copper,23,zinc,0
vix,one_sigma_supply_shock,combined,copper,24,aluminium,0
vix,one_sigma_supply_shock,combined,copper,24,cocoa,0
vix,one_sigma_supply_shock,combined,copper,24,coffee_arabic,0
vix,one_sigma_supply_shock,combined,copper,24,copper,0
vix,one_sigma_supply_shock,combined,copper,24,cotton_a_indx,0
vix,one_sigma_supply_shock,combined,copper,24,crude_wti,0
vix,one_sigma_supply_shock,combined,copper,24,gold,0
vix,one_sigma_supply_shock,combined,copper,24,lead,0
vix,one_sigma_supply_shock,combined,copper,24,maize,0
vix,one_sigma_supply_shock,combined,copper,24,ngas_us,0
vix,one_sigma_supply_shock,combined,copper,24,nickel,0
vix,one_sigma_supply_shock,combined,copper,24,platinum,0
vix,one_sigma_supply_shock,combined,copper,24,silver,0
vix,one_sigma_supply_shock,combined,copper,24,soybeans,0
vix,one_sigma_supply_shock,combined,copper,24,sugar_wld,0
vix,one_sigma_supply_shock,combined,copper,24,tin,0
vix,one_sigma_supply_shock,combined,copper,24,wheat_us_hrw,0
vix,one_sigma_supply_shock,combined,copper,24,zinc,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,1,aluminium,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,1,cocoa,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,1,coffee_arabic,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,1,copper,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,1,cotton_a_indx,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,1,crude_wti,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,1,gold,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,1,lead,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,1,maize,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,1,ngas_us,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,1,nickel,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,1,platinum,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,1,silver,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,1,soybeans,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,1,sugar_wld,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,1,tin,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,1,wheat_us_hrw,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,1,zinc,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,2,aluminium,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,2,cocoa,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,2,coffee_arabic,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,2,copper,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,2,cotton_a_indx,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,2,crude_wti,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,2,gold,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,2,lead,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,2,maize,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,2,ngas_us,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,2,nickel,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,2,platinum,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,2,silver,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,2,soybeans,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,2,sugar_wld,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,2,tin,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,2,wheat_us_hrw,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,2,zinc,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,3,aluminium,0.002756474024429982
vix,one_sigma_supply_shock,combined,cotton_a_indx,3,cocoa,2.4073165917702688e-5
vix,one_sigma_supply_shock,combined,cotton_a_indx,3,coffee_arabic,3.184443013515899e-5
vix,one_sigma_supply_shock,combined,cotton_a_indx,3,copper,5.232062474377582e-5
vix,one_sigma_supply_shock,combined,cotton_a_indx,3,cotton_a_indx,0.09865971768419705
vix,one_sigma_supply_shock,combined,cotton_a_indx,3,crude_wti,5.574829209558813e-4
vix,one_sigma_supply_shock,combined,cotton_a_indx,3,gold,2.3572331407651397e-6
vix,one_sigma_supply_shock,combined,cotton_a_indx,3,lead,8.86915987574493e-7
vix,one_sigma_supply_shock,combined,cotton_a_indx,3,maize,0.007217113755273121
vix,one_sigma_supply_shock,combined,cotton_a_indx,3,ngas_us,6.287622518594849e-4
vix,one_sigma_supply_shock,combined,cotton_a_indx,3,nickel,5.696989593677418e-5
vix,one_sigma_supply_shock,combined,cotton_a_indx,3,platinum,2.938485012600107e-4
vix,one_sigma_supply_shock,combined,cotton_a_indx,3,silver,0.0014450453597346135
vix,one_sigma_supply_shock,combined,cotton_a_indx,3,soybeans,5.486320982628415e-4
vix,one_sigma_supply_shock,combined,cotton_a_indx,3,sugar_wld,4.976498238958748e-6
vix,one_sigma_supply_shock,combined,cotton_a_indx,3,tin,3.3910678869078297e-4
vix,one_sigma_supply_shock,combined,cotton_a_indx,3,wheat_us_hrw,4.12263490473568e-7
vix,one_sigma_supply_shock,combined,cotton_a_indx,3,zinc,0.0012388024839081833
vix,one_sigma_supply_shock,combined,cotton_a_indx,4,aluminium,-5.849558753626881e-4
vix,one_sigma_supply_shock,combined,cotton_a_indx,4,cocoa,-6.407124643334475e-5
vix,one_sigma_supply_shock,combined,cotton_a_indx,4,coffee_arabic,-6.0272543912543147e-5
vix,one_sigma_supply_shock,combined,cotton_a_indx,4,copper,-8.056400336308953e-5
vix,one_sigma_supply_shock,combined,cotton_a_indx,4,cotton_a_indx,-0.016322522244433074
vix,one_sigma_supply_shock,combined,cotton_a_indx,4,crude_wti,-2.3213863219442266e-4
vix,one_sigma_supply_shock,combined,cotton_a_indx,4,gold,-9.834029803984672e-4
vix,one_sigma_supply_shock,combined,cotton_a_indx,4,lead,-2.384236618157462e-4
vix,one_sigma_supply_shock,combined,cotton_a_indx,4,maize,-0.0018502812511115509
vix,one_sigma_supply_shock,combined,cotton_a_indx,4,ngas_us,-2.1130732687546963e-4
vix,one_sigma_supply_shock,combined,cotton_a_indx,4,nickel,-5.40152063839792e-4
vix,one_sigma_supply_shock,combined,cotton_a_indx,4,platinum,-3.47435450262095e-4
vix,one_sigma_supply_shock,combined,cotton_a_indx,4,silver,-3.602507689653496e-4
vix,one_sigma_supply_shock,combined,cotton_a_indx,4,soybeans,-9.116931940956903e-5
vix,one_sigma_supply_shock,combined,cotton_a_indx,4,sugar_wld,-7.298895559656585e-5
vix,one_sigma_supply_shock,combined,cotton_a_indx,4,tin,-6.31492398640294e-4
vix,one_sigma_supply_shock,combined,cotton_a_indx,4,wheat_us_hrw,-4.61995467366782e-6
vix,one_sigma_supply_shock,combined,cotton_a_indx,4,zinc,-6.894983897331096e-4
vix,one_sigma_supply_shock,combined,cotton_a_indx,5,aluminium,0.001279102766204223
vix,one_sigma_supply_shock,combined,cotton_a_indx,5,cocoa,2.358244749513897e-4
vix,one_sigma_supply_shock,combined,cotton_a_indx,5,coffee_arabic,3.107413280958592e-4
vix,one_sigma_supply_shock,combined,cotton_a_indx,5,copper,1.5614087512471077e-4
vix,one_sigma_supply_shock,combined,cotton_a_indx,5,cotton_a_indx,0.03144509221454466
vix,one_sigma_supply_shock,combined,cotton_a_indx,5,crude_wti,7.317178523864445e-4
vix,one_sigma_supply_shock,combined,cotton_a_indx,5,gold,0.001996630255234203
vix,one_sigma_supply_shock,combined,cotton_a_indx,5,lead,6.950936955947748e-4
vix,one_sigma_supply_shock,combined,cotton_a_indx,5,maize,0.003673570293381003
vix,one_sigma_supply_shock,combined,cotton_a_indx,5,ngas_us,4.0316582220000435e-4
vix,one_sigma_supply_shock,combined,cotton_a_indx,5,nickel,0.0019948143461799134
vix,one_sigma_supply_shock,combined,cotton_a_indx,5,platinum,0.0011933434969440672
vix,one_sigma_supply_shock,combined,cotton_a_indx,5,silver,8.234721749707171e-4
vix,one_sigma_supply_shock,combined,cotton_a_indx,5,soybeans,4.762031700575343e-4
vix,one_sigma_supply_shock,combined,cotton_a_indx,5,sugar_wld,4.433805020967236e-4
vix,one_sigma_supply_shock,combined,cotton_a_indx,5,tin,0.002204646850385389
vix,one_sigma_supply_shock,combined,cotton_a_indx,5,wheat_us_hrw,5.920885633474983e-4
vix,one_sigma_supply_shock,combined,cotton_a_indx,5,zinc,0.0014151880773927772
vix,one_sigma_supply_shock,combined,cotton_a_indx,6,aluminium,0.0010755595829889718
vix,one_sigma_supply_shock,combined,cotton_a_indx,6,cocoa,2.4082413387585034e-4
vix,one_sigma_supply_shock,combined,cotton_a_indx,6,coffee_arabic,0.0012105000012906056
vix,one_sigma_supply_shock,combined,cotton_a_indx,6,copper,1.2027079244296724e-4
vix,one_sigma_supply_shock,combined,cotton_a_indx,6,cotton_a_indx,0.023623096101359865
vix,one_sigma_supply_shock,combined,cotton_a_indx,6,crude_wti,5.700393569192633e-4
vix,one_sigma_supply_shock,combined,cotton_a_indx,6,gold,0.0015783430000252407
vix,one_sigma_supply_shock,combined,cotton_a_indx,6,lead,9.430463001793993e-4
vix,one_sigma_supply_shock,combined,cotton_a_indx,6,maize,0.007823959241737375
vix,one_sigma_supply_shock,combined,cotton_a_indx,6,ngas_us,6.239037805286607e-4
vix,one_sigma_supply_shock,combined,cotton_a_indx,6,nickel,0.002152430505441591
vix,one_sigma_supply_shock,combined,cotton_a_indx,6,platinum,0.002187983592577992
vix,one_sigma_supply_shock,combined,cotton_a_indx,6,silver,6.164332362340037e-4
vix,one_sigma_supply_shock,combined,cotton_a_indx,6,soybeans,0.0028772865080720616
vix,one_sigma_supply_shock,combined,cotton_a_indx,6,sugar_wld,7.26670144381997e-4
vix,one_sigma_supply_shock,combined,cotton_a_indx,6,tin,0.001730733999949262
vix,one_sigma_supply_shock,combined,cotton_a_indx,6,wheat_us_hrw,0.0016312025048422635
vix,one_sigma_supply_shock,combined,cotton_a_indx,6,zinc,0.0012837176988089963
vix,one_sigma_supply_shock,combined,cotton_a_indx,7,aluminium,-0.002624589142826506
vix,one_sigma_supply_shock,combined,cotton_a_indx,7,cocoa,-5.239767092290199e-4
vix,one_sigma_supply_shock,combined,cotton_a_indx,7,coffee_arabic,-0.004446876714961067
vix,one_sigma_supply_shock,combined,cotton_a_indx,7,copper,-0.0016043139464569556
vix,one_sigma_supply_shock,combined,cotton_a_indx,7,cotton_a_indx,-0.0479946442309458
vix,one_sigma_supply_shock,combined,cotton_a_indx,7,crude_wti,-0.00115572368504135
vix,one_sigma_supply_shock,combined,cotton_a_indx,7,gold,-0.0034217317272831936
vix,one_sigma_supply_shock,combined,cotton_a_indx,7,lead,-0.003657170080736146
vix,one_sigma_supply_shock,combined,cotton_a_indx,7,maize,-0.02318810023360966
vix,one_sigma_supply_shock,combined,cotton_a_indx,7,ngas_us,-0.0031369264187312606
vix,one_sigma_supply_shock,combined,cotton_a_indx,7,nickel,-0.0047647455590967775
vix,one_sigma_supply_shock,combined,cotton_a_indx,7,platinum,-0.009378127636343036
vix,one_sigma_supply_shock,combined,cotton_a_indx,7,silver,-0.0012570100216513461
vix,one_sigma_supply_shock,combined,cotton_a_indx,7,soybeans,-0.009904552028216607
vix,one_sigma_supply_shock,combined,cotton_a_indx,7,sugar_wld,-0.0016165871676279333
vix,one_sigma_supply_shock,combined,cotton_a_indx,7,tin,-0.0037133609479810346
vix,one_sigma_supply_shock,combined,cotton_a_indx,7,wheat_us_hrw,-0.004159162950170126
vix,one_sigma_supply_shock,combined,cotton_a_indx,7,zinc,-0.0032388943069272193
vix,one_sigma_supply_shock,combined,cotton_a_indx,8,aluminium,-0.0035840706102133343
vix,one_sigma_supply_shock,combined,cotton_a_indx,8,cocoa,-6.881027115283634e-4
vix,one_sigma_supply_shock,combined,cotton_a_indx,8,coffee_arabic,-0.005875773865402448
vix,one_sigma_supply_shock,combined,cotton_a_indx,8,copper,-0.0033394898445152214
vix,one_sigma_supply_shock,combined,cotton_a_indx,8,cotton_a_indx,-0.06255310047891048
vix,one_sigma_supply_shock,combined,cotton_a_indx,8,crude_wti,-0.0017092091411700264
vix,one_sigma_supply_shock,combined,cotton_a_indx,8,gold,-0.004718208331400257
vix,one_sigma_supply_shock,combined,cotton_a_indx,8,lead,-0.006377846954155393
vix,one_sigma_supply_shock,combined,cotton_a_indx,8,maize,-0.03065613225613458
vix,one_sigma_supply_shock,combined,cotton_a_indx,8,ngas_us,-0.005594080518838014
vix,one_sigma_supply_shock,combined,cotton_a_indx,8,nickel,-0.00623826064146558
vix,one_sigma_supply_shock,combined,cotton_a_indx,8,platinum,-0.012500714130199481
vix,one_sigma_supply_shock,combined,cotton_a_indx,8,silver,-0.001692356683181504
vix,one_sigma_supply_shock,combined,cotton_a_indx,8,soybeans,-0.014930533738267316
vix,one_sigma_supply_shock,combined,cotton_a_indx,8,sugar_wld,-0.002515459566715762
vix,one_sigma_supply_shock,combined,cotton_a_indx,8,tin,-0.007452606462277008
vix,one_sigma_supply_shock,combined,cotton_a_indx,8,wheat_us_hrw,-0.005537087430687371
vix,one_sigma_supply_shock,combined,cotton_a_indx,8,zinc,-0.0042686833330377255
vix,one_sigma_supply_shock,combined,cotton_a_indx,9,aluminium,-7.741252152868016e-4
vix,one_sigma_supply_shock,combined,cotton_a_indx,9,cocoa,-1.504831064073756e-4
vix,one_sigma_supply_shock,combined,cotton_a_indx,9,coffee_arabic,-0.001105167094797661
vix,one_sigma_supply_shock,combined,cotton_a_indx,9,copper,-5.986023190396669e-4
vix,one_sigma_supply_shock,combined,cotton_a_indx,9,cotton_a_indx,-0.011136096989426551
vix,one_sigma_supply_shock,combined,cotton_a_indx,9,crude_wti,-3.244275850892888e-4
vix,one_sigma_supply_shock,combined,cotton_a_indx,9,gold,-8.357389008186792e-4
vix,one_sigma_supply_shock,combined,cotton_a_indx,9,lead,-0.0012751856544232444
vix,one_sigma_supply_shock,combined,cotton_a_indx,9,maize,-0.00544369951919454
vix,one_sigma_supply_shock,combined,cotton_a_indx,9,ngas_us,-9.965935712839267e-4
vix,one_sigma_supply_shock,combined,cotton_a_indx,9,nickel,-0.0012505936576203216
vix,one_sigma_supply_shock,combined,cotton_a_indx,9,platinum,-0.0022152703218587637
vix,one_sigma_supply_shock,combined,cotton_a_indx,9,silver,-3.2201913208212046e-4
vix,one_sigma_supply_shock,combined,cotton_a_indx,9,soybeans,-0.0026445759866790893
vix,one_sigma_supply_shock,combined,cotton_a_indx,9,sugar_wld,-5.235103679492962e-4
vix,one_sigma_supply_shock,combined,cotton_a_indx,9,tin,-0.001687579558556072
vix,one_sigma_supply_shock,combined,cotton_a_indx,9,wheat_us_hrw,-9.807444926939234e-4
vix,one_sigma_supply_shock,combined,cotton_a_indx,9,zinc,-8.728755375654366e-4
vix,one_sigma_supply_shock,combined,cotton_a_indx,10,aluminium,0.003013218066226951
vix,one_sigma_supply_shock,combined,cotton_a_indx,10,cocoa,0.001080757304238096
vix,one_sigma_supply_shock,combined,cotton_a_indx,10,coffee_arabic,0.004909913988501332
vix,one_sigma_supply_shock,combined,cotton_a_indx,10,copper,0.0030697735817397
vix,one_sigma_supply_shock,combined,cotton_a_indx,10,cotton_a_indx,0.043285245295029584
vix,one_sigma_supply_shock,combined,cotton_a_indx,10,crude_wti,0.0017783756264022608
vix,one_sigma_supply_shock,combined,cotton_a_indx,10,gold,0.0036700061136579762
vix,one_sigma_supply_shock,combined,cotton_a_indx,10,lead,0.005553514211416671
vix,one_sigma_supply_shock,combined,cotton_a_indx,10,maize,0.021389612726992465
vix,one_sigma_supply_shock,combined,cotton_a_indx,10,ngas_us,0.0041370421590010455
vix,one_sigma_supply_shock,combined,cotton_a_indx,10,nickel,0.005370460891691511
vix,one_sigma_supply_shock,combined,cotton_a_indx,10,platinum,0.008830392583236023
vix,one_sigma_supply_shock,combined,cotton_a_indx,10,silver,0.0015412263371764221
vix,one_sigma_supply_shock,combined,cotton_a_indx,10,soybeans,0.010579552424512256
vix,one_sigma_supply_shock,combined,cotton_a_indx,10,sugar_wld,0.002032055556880192
vix,one_sigma_supply_shock,combined,cotton_a_indx,10,tin,0.006983344916547735
vix,one_sigma_supply_shock,combined,cotton_a_indx,10,wheat_us_hrw,0.003881384398201859
vix,one_sigma_supply_shock,combined,cotton_a_indx,10,zinc,0.003507831687162516
vix,one_sigma_supply_shock,combined,cotton_a_indx,11,aluminium,9.868906332363707e-4
vix,one_sigma_supply_shock,combined,cotton_a_indx,11,cocoa,4.326102725773333e-4
vix,one_sigma_supply_shock,combined,cotton_a_indx,11,coffee_arabic,0.0015455341235311184
vix,one_sigma_supply_shock,combined,cotton_a_indx,11,copper,9.596993895504947e-4
vix,one_sigma_supply_shock,combined,cotton_a_indx,11,cotton_a_indx,0.013516904800122265
vix,one_sigma_supply_shock,combined,cotton_a_indx,11,crude_wti,6.296922057366019e-4
vix,one_sigma_supply_shock,combined,cotton_a_indx,11,gold,0.0012868292598928314
vix,one_sigma_supply_shock,combined,cotton_a_indx,11,lead,0.001781048689534675
vix,one_sigma_supply_shock,combined,cotton_a_indx,11,maize,0.006923288655745523
vix,one_sigma_supply_shock,combined,cotton_a_indx,11,ngas_us,0.0014997076789041957
vix,one_sigma_supply_shock,combined,cotton_a_indx,11,nickel,0.0016908806749527676
vix,one_sigma_supply_shock,combined,cotton_a_indx,11,platinum,0.0029351385471873036
vix,one_sigma_supply_shock,combined,cotton_a_indx,11,silver,5.343484522113454e-4
vix,one_sigma_supply_shock,combined,cotton_a_indx,11,soybeans,0.003361877823902747
vix,one_sigma_supply_shock,combined,cotton_a_indx,11,sugar_wld,6.846639660939435e-4
vix,one_sigma_supply_shock,combined,cotton_a_indx,11,tin,0.0023016561881791177
vix,one_sigma_supply_shock,combined,cotton_a_indx,11,wheat_us_hrw,0.0012184731416596832
vix,one_sigma_supply_shock,combined,cotton_a_indx,11,zinc,0.0010950096231949994
vix,one_sigma_supply_shock,combined,cotton_a_indx,12,aluminium,-0.0014088359017704992
vix,one_sigma_supply_shock,combined,cotton_a_indx,12,cocoa,-6.836024050809316e-4
vix,one_sigma_supply_shock,combined,cotton_a_indx,12,coffee_arabic,-0.002286429494907
vix,one_sigma_supply_shock,combined,cotton_a_indx,12,copper,-0.0013781444556692315
vix,one_sigma_supply_shock,combined,cotton_a_indx,12,cotton_a_indx,-0.01911114298756796
vix,one_sigma_supply_shock,combined,cotton_a_indx,12,crude_wti,-8.840698757889163e-4
vix,one_sigma_supply_shock,combined,cotton_a_indx,12,gold,-0.001834299955331745
vix,one_sigma_supply_shock,combined,cotton_a_indx,12,lead,-0.002524619474660764
vix,one_sigma_supply_shock,combined,cotton_a_indx,12,maize,-0.010253555486419515
vix,one_sigma_supply_shock,combined,cotton_a_indx,12,ngas_us,-0.002261546590850949
vix,one_sigma_supply_shock,combined,cotton_a_indx,12,nickel,-0.0025672536444048383
vix,one_sigma_supply_shock,combined,cotton_a_indx,12,platinum,-0.004367215693286556
vix,one_sigma_supply_shock,combined,cotton_a_indx,12,silver,-7.658133485820012e-4
vix,one_sigma_supply_shock,combined,cotton_a_indx,12,soybeans,-0.004939070719937163
vix,one_sigma_supply_shock,combined,cotton_a_indx,12,sugar_wld,-9.615935503826385e-4
vix,one_sigma_supply_shock,combined,cotton_a_indx,12,tin,-0.00354166903950258
vix,one_sigma_supply_shock,combined,cotton_a_indx,12,wheat_us_hrw,-0.0020671755309517306
vix,one_sigma_supply_shock,combined,cotton_a_indx,12,zinc,-0.0015445064457372199
vix,one_sigma_supply_shock,combined,cotton_a_indx,13,aluminium,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,13,cocoa,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,13,coffee_arabic,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,13,copper,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,13,cotton_a_indx,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,13,crude_wti,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,13,gold,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,13,lead,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,13,maize,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,13,ngas_us,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,13,nickel,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,13,platinum,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,13,silver,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,13,soybeans,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,13,sugar_wld,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,13,tin,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,13,wheat_us_hrw,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,13,zinc,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,14,aluminium,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,14,cocoa,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,14,coffee_arabic,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,14,copper,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,14,cotton_a_indx,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,14,crude_wti,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,14,gold,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,14,lead,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,14,maize,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,14,ngas_us,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,14,nickel,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,14,platinum,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,14,silver,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,14,soybeans,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,14,sugar_wld,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,14,tin,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,14,wheat_us_hrw,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,14,zinc,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,15,aluminium,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,15,cocoa,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,15,coffee_arabic,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,15,copper,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,15,cotton_a_indx,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,15,crude_wti,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,15,gold,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,15,lead,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,15,maize,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,15,ngas_us,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,15,nickel,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,15,platinum,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,15,silver,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,15,soybeans,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,15,sugar_wld,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,15,tin,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,15,wheat_us_hrw,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,15,zinc,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,16,aluminium,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,16,cocoa,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,16,coffee_arabic,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,16,copper,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,16,cotton_a_indx,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,16,crude_wti,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,16,gold,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,16,lead,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,16,maize,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,16,ngas_us,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,16,nickel,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,16,platinum,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,16,silver,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,16,soybeans,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,16,sugar_wld,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,16,tin,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,16,wheat_us_hrw,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,16,zinc,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,17,aluminium,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,17,cocoa,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,17,coffee_arabic,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,17,copper,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,17,cotton_a_indx,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,17,crude_wti,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,17,gold,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,17,lead,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,17,maize,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,17,ngas_us,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,17,nickel,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,17,platinum,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,17,silver,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,17,soybeans,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,17,sugar_wld,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,17,tin,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,17,wheat_us_hrw,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,17,zinc,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,18,aluminium,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,18,cocoa,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,18,coffee_arabic,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,18,copper,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,18,cotton_a_indx,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,18,crude_wti,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,18,gold,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,18,lead,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,18,maize,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,18,ngas_us,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,18,nickel,0
vix,one_sigma_supply_shock,combined,cotton_a_indx,18,platinum,0
