"2018-12-14,""14 Dec 2018"",""0.1192"""
"2018-12-21,""21 Dec 2018"",""0.1122"""
"2018-12-28,""28 Dec 2018"",""0.0742"""
"2019-01-04,""04 Jan 2019"",""0.1433"""
"2019-01-11,""11 Jan 2019"",""0.1262"""
"2019-01-18,""18 Jan 2019"",""0.1555"""
"2019-01-25,""25 Jan 2019"",""0.1232"""
"2019-02-01,""01 Feb 2019"",""0.1180"""
"2019-02-08,""08 Feb 2019"",""0.1418"""
"2019-02-15,""15 Feb 2019"",""0.1377"""
"2019-02-22,""22 Feb 2019"",""0.0943"""
"2019-03-01,""01 Mar 2019"",""0.1080"""
"2019-03-08,""08 Mar 2019"",""0.1082"""
"2019-03-15,""15 Mar 2019"",""0.0760"""
"2019-03-22,""22 Mar 2019"",""0.1195"""
"2019-03-29,""29 Mar 2019"",""0.1169"""
"2019-04-05,""05 Apr 2019"",""0.1225"""
"2019-04-12,""12 Apr 2019"",""0.1199"""
"2019-04-19,""19 Apr 2019"",""0.0739"""
"2019-04-26,""26 Apr 2019"",""0.0640"""
"2019-05-03,""03 May 2019"",""0.0584"""
"2019-05-10,""10 May 2019"",""0.0896"""
"2019-05-17,""17 May 2019"",""0.0960"""
"2019-05-24,""24 May 2019"",""0.1159"""
"2019-05-31,""31 May 2019"",""0.0959"""
"2019-06-07,""07 Jun 2019"",""0.0990"""
"2019-06-14,""14 Jun 2019"",""0.0770"""
"2019-06-21,""21 Jun 2019"",""0.0933"""
"2019-06-28,""28 Jun 2019"",""0.0700"""
"2019-07-05,""05 Jul 2019"",""0.0631"""
"2019-07-12,""12 Jul 2019"",""0.0617"""
"2019-07-19,""19 Jul 2019"",""0.0510"""
"2019-07-26,""26 Jul 2019"",""0.0474"""
"2019-08-02,""02 Aug 2019"",""0.0362"""
"2019-08-09,""09 Aug 2019"",""0.0739"""
"2019-08-16,""16 Aug 2019"",""0.0915"""
"2019-08-23,""23 Aug 2019"",""0.1170"""
"2019-08-30,""30 Aug 2019"",""0.0821"""
"2019-09-06,""06 Sep 2019"",""0.0893"""
"2019-09-13,""13 Sep 2019"",""0.0792"""
"2019-09-20,""20 Sep 2019"",""0.0615"""
"2019-09-27,""27 Sep 2019"",""0.0804"""
"2019-10-04,""04 Oct 2019"",""0.0665"""
"2019-10-11,""11 Oct 2019"",""0.0914"""
"2019-10-18,""18 Oct 2019"",""0.0599"""
"2019-10-25,""25 Oct 2019"",""0.0588"""
"2019-11-01,""01 Nov 2019"",""0.0566"""
"2019-11-08,""08 Nov 2019"",""0.0675"""
"2019-11-15,""15 Nov 2019"",""0.0494"""
"2019-11-22,""22 Nov 2019"",""0.0484"""
"2019-11-29,""29 Nov 2019"",""0.0382"""
"2019-12-06,""06 Dec 2019"",""0.0521"""
"2019-12-13,""13 Dec 2019"",""0.0441"""
"2019-12-20,""20 Dec 2019"",""0.0274"""
"2019-12-27,""27 Dec 2019"",""0.0229"""
"2020-01-03,""03 Jan 2020"",""0.0400"""
"2020-01-10,""10 Jan 2020"",""0.0314"""
"2020-01-17,""17 Jan 2020"",""0.0397"""
"2020-01-24,""24 Jan 2020"",""0.0438"""
"2020-01-31,""31 Jan 2020"",""0.0697"""
"2020-02-07,""07 Feb 2020"",""0.0629"""
"2020-02-14,""14 Feb 2020"",""0.0369"""
"2020-02-21,""21 Feb 2020"",""0.0417"""
"2020-02-28,""28 Feb 2020"",""0.1209"""
"2020-03-06,""06 Mar 2020"",""0.2007"""
"2020-03-13,""13 Mar 2020"",""0.3549"""
"2020-03-20,""20 Mar 2020"",""0.3135"""
"2020-03-27,""27 Mar 2020"",""0.2885"""
"2020-04-03,""03 Apr 2020"",""0.3119"""
"2020-04-10,""10 Apr 2020"",""0.1707"""
"2020-04-17,""17 Apr 2020"",""0.2364"""
"2020-04-24,""24 Apr 2020"",""0.2879"""
"2020-05-01,""01 May 2020"",""0.3232"""
"2020-05-08,""08 May 2020"",""0.3127"""
"2020-05-15,""15 May 2020"",""0.2577"""
"2020-05-22,""22 May 2020"",""0.2793"""
"2020-05-29,""29 May 2020"",""0.2673"""
"2020-06-05,""05 Jun 2020"",""0.3073"""
"2020-06-12,""12 Jun 2020"",""0.2914"""
"2020-06-19,""19 Jun 2020"",""0.2407"""
"2020-06-26,""26 Jun 2020"",""0.2667"""
"2020-07-03,""03 Jul 2020"",""0.2246"""
"2020-07-10,""10 Jul 2020"",""0.1944"""
"2020-07-17,""17 Jul 2020"",""0.2022"""
"2020-07-24,""24 Jul 2020"",""0.1697"""
"2020-07-31,""31 Jul 2020"",""0.2013"""
"2020-08-07,""07 Aug 2020"",""0.1883"""
"2020-08-14,""14 Aug 2020"",""0.1982"""
"2020-08-21,""21 Aug 2020"",""0.1620"""
"2020-08-28,""28 Aug 2020"",""0.1761"""
"2020-09-04,""04 Sep 2020"",""0.1925"""
"2020-09-11,""11 Sep 2020"",""0.1593"""
"2020-09-18,""18 Sep 2020"",""0.1034"""
"2020-09-25,""25 Sep 2020"",""0.1746"""
"2020-10-02,""02 Oct 2020"",""0.1491"""
"2020-10-09,""09 Oct 2020"",""0.1414"""
"2020-10-16,""16 Oct 2020"",""0.1746"""
"2020-10-23,""23 Oct 2020"",""0.1292"""
"2020-10-30,""30 Oct 2020"",""0.1575"""
"2020-11-06,""06 Nov 2020"",""0.1477"""
"2020-11-13,""13 Nov 2020"",""0.1726"""
"2020-11-20,""20 Nov 2020"",""0.1139"""
"2020-11-27,""27 Nov 2020"",""0.1036"""
"2020-12-04,""04 Dec 2020"",""0.1056"""
"2020-12-11,""11 Dec 2020"",""0.0851"""
"2020-12-18,""18 Dec 2020"",""0.0913"""
"2020-12-25,""25 Dec 2020"",""0.0983"""
"2021-01-01,""01 Jan 2021"",""0.0508"""
"2021-01-08,""08 Jan 2021"",""0.0754"""
"2021-01-15,""15 Jan 2021"",""0.0639"""
"2021-01-22,""22 Jan 2021"",""0.0472"""
"2021-01-29,""29 Jan 2021"",""0.0835"""
"2021-02-05,""05 Feb 2021"",""0.0518"""
"2021-02-12,""12 Feb 2021"",""0.0541"""
"2021-02-19,""19 Feb 2021"",""0.0689"""
"2021-02-26,""26 Feb 2021"",""0.0736"""
"2021-03-05,""05 Mar 2021"",""0.0570"""
"2021-03-12,""12 Mar 2021"",""0.0538"""
"2021-03-19,""19 Mar 2021"",""0.0455"""
"2021-03-26,""26 Mar 2021"",""0.0365"""
"2021-04-02,""02 Apr 2021"",""0.0462"""
"2021-04-09,""09 Apr 2021"",""0.0329"""
"2021-04-16,""16 Apr 2021"",""0.0459"""
"2021-04-23,""23 Apr 2021"",""0.0459"""
"2021-04-30,""30 Apr 2021"",""0.0344"""
"2021-05-07,""07 May 2021"",""0.0455"""
"2021-05-14,""14 May 2021"",""0.0450"""
"2021-05-21,""21 May 2021"",""0.0263"""
"2021-05-28,""28 May 2021"",""0.0291"""
"2021-06-04,""04 Jun 2021"",""0.0249"""
"2021-06-11,""11 Jun 2021"",""0.0304"""
"2021-06-18,""18 Jun 2021"",""0.0342"""
"2021-06-25,""25 Jun 2021"",""0.0369"""
"2021-07-02,""02 Jul 2021"",""0.0538"""
"2021-07-09,""09 Jul 2021"",""0.0807"""
"2021-07-16,""16 Jul 2021"",""0.0521"""
"2021-07-23,""23 Jul 2021"",""0.0849"""
"2021-07-30,""30 Jul 2021"",""0.0553"""
"2021-08-06,""06 Aug 2021"",""0.0489"""
"2021-08-13,""13 Aug 2021"",""0.0324"""
"2021-08-20,""20 Aug 2021"",""0.0375"""
"2021-08-27,""27 Aug 2021"",""0.0343"""
"2021-09-03,""03 Sep 2021"",""0.0351"""
"2021-09-10,""10 Sep 2021"",""0.0324"""
"2021-09-17,""17 Sep 2021"",""0.0366"""
"2021-09-24,""24 Sep 2021"",""0.0645"""
"2021-10-01,""01 Oct 2021"",""0.0552"""
"2021-10-08,""08 Oct 2021"",""0.0542"""
"2021-10-15,""15 Oct 2021"",""0.0502"""
"2021-10-22,""22 Oct 2021"",""0.0335"""
"2021-10-29,""29 Oct 2021"",""0.0406"""
"2021-11-05,""05 Nov 2021"",""0.0430"""
"2021-11-12,""12 Nov 2021"",""0.0236"""
"2021-11-19,""19 Nov 2021"",""0.0498"""
"2021-11-26,""26 Nov 2021"",""0.0826"""
"2021-12-03,""03 Dec 2021"",""0.0897"""
"2021-12-10,""10 Dec 2021"",""0.1061"""
"2021-12-17,""17 Dec 2021"",""0.0915"""
"2021-12-24,""24 Dec 2021"",""0.0862"""
"2021-12-31,""31 Dec 2021"",""0.0482"""
"2022-01-07,""07 Jan 2022"",""0.0761"""
"2022-01-14,""14 Jan 2022"",""0.0773"""
"2022-01-21,""21 Jan 2022"",""0.0714"""
"2022-01-28,""28 Jan 2022"",""0.1105"""
"2022-02-04,""04 Feb 2022"",""0.1472"""
"2022-02-11,""11 Feb 2022"",""0.1030"""
"2022-02-18,""18 Feb 2022"",""0.1225"""
"2022-02-25,""25 Feb 2022"",""0.1819"""
"2022-03-04,""04 Mar 2022"",""0.2790"""
"2022-03-11,""11 Mar 2022"",""0.3438"""
"2022-03-18,""18 Mar 2022"",""0.3043"""
"2022-03-25,""25 Mar 2022"",""0.2233"""
"2022-04-01,""01 Apr 2022"",""0.2560"""
"2022-04-08,""08 Apr 2022"",""0.2215"""
"2022-04-15,""15 Apr 2022"",""0.1402"""
"2022-04-22,""22 Apr 2022"",""0.1785"""
"2022-04-29,""29 Apr 2022"",""0.2676"""
"2022-05-06,""06 May 2022"",""0.2555"""
"2022-05-13,""13 May 2022"",""0.2951"""
"2022-05-20,""20 May 2022"",""0.3114"""
"2022-05-27,""27 May 2022"",""0.3248"""
"2022-06-03,""03 Jun 2022"",""0.2690"""
"2022-06-10,""10 Jun 2022"",""0.3599"""
"2022-06-17,""17 Jun 2022"",""0.4032"""
"2022-06-24,""24 Jun 2022"",""0.3330"""
"2022-07-01,""01 Jul 2022"",""0.2911"""
"2022-07-08,""08 Jul 2022"",""0.3785"""
"2022-07-15,""15 Jul 2022"",""0.4049"""
"2022-07-22,""22 Jul 2022"",""0.4145"""
"2022-07-29,""29 Jul 2022"",""0.4301"""
"2022-08-05,""05 Aug 2022"",""0.3879"""
"2022-08-12,""12 Aug 2022"",""0.2873"""
"2022-08-19,""19 Aug 2022"",""0.3228"""
"2022-08-26,""26 Aug 2022"",""0.3428"""
"2022-09-02,""02 Sep 2022"",""0.4146"""
"2022-09-09,""09 Sep 2022"",""0.3766"""
"2022-09-16,""16 Sep 2022"",""0.4203"""
"2022-09-23,""23 Sep 2022"",""0.4670"""
"2022-09-30,""30 Sep 2022"",""0.4748"""
"2022-10-07,""07 Oct 2022"",""0.4987"""
"2022-10-14,""14 Oct 2022"",""0.4029"""
"2022-10-21,""21 Oct 2022"",""0.4504"""
"2022-10-28,""28 Oct 2022"",""0.4649"""
"2022-11-04,""04 Nov 2022"",""0.4981"""
"2022-11-11,""11 Nov 2022"",""0.5134"""
"2022-11-18,""18 Nov 2022"",""0.3197"""
"2022-11-25,""25 Nov 2022"",""0.2670"""
"2022-12-02,""02 Dec 2022"",""0.3819"""
"2022-12-09,""09 Dec 2022"",""0.2899"""
"2022-12-16,""16 Dec 2022"",""0.4334"""
"2022-12-23,""23 Dec 2022"",""0.3578"""
"2022-12-30,""30 Dec 2022"",""0.3274"""
"2023-01-06,""06 Jan 2023"",""0.3716"""
"2023-01-13,""13 Jan 2023"",""0.3308"""
"2023-01-20,""20 Jan 2023"",""0.2771"""
"2023-01-27,""27 Jan 2023"",""0.2204"""
"2023-02-03,""03 Feb 2023"",""0.3235"""
"2023-02-10,""10 Feb 2023"",""0.2528"""
"2023-02-17,""17 Feb 2023"",""0.2237"""
"2023-02-24,""24 Feb 2023"",""0.2154"""
"2023-03-03,""03 Mar 2023"",""0.2577"""
"2023-03-10,""10 Mar 2023"",""0.2465"""
"2023-03-17,""17 Mar 2023"",""0.4121"""
"2023-03-24,""24 Mar 2023"",""0.4391"""
"2023-03-31,""31 Mar 2023"",""0.3585"""
"2023-04-07,""07 Apr 2023"",""0.2413"""
"2023-04-14,""14 Apr 2023"",""0.3176"""
"2023-04-21,""21 Apr 2023"",""0.2699"""
"2023-04-28,""28 Apr 2023"",""0.2851"""
"2023-05-05,""05 May 2023"",""0.3002"""
"2023-05-12,""12 May 2023"",""0.2377"""
"2023-05-19,""19 May 2023"",""0.2193"""
"2023-05-26,""26 May 2023"",""0.2832"""
"2023-06-02,""02 Jun 2023"",""0.3151"""
"2023-06-09,""09 Jun 2023"",""0.2416"""
"2023-06-16,""16 Jun 2023"",""0.2554"""
"2023-06-23,""23 Jun 2023"",""0.2998"""
"2023-06-30,""30 Jun 2023"",""0.2585"""
"2023-07-07,""07 Jul 2023"",""0.2488"""
"2023-07-14,""14 Jul 2023"",""0.1890"""
"2023-07-21,""21 Jul 2023"",""0.2059"""
"2023-07-28,""28 Jul 2023"",""0.1661"""
"2023-08-04,""04 Aug 2023"",""0.1738"""
"2023-08-11,""11 Aug 2023"",""0.2026"""
"2023-08-18,""18 Aug 2023"",""0.1818"""
"2023-08-25,""25 Aug 2023"",""0.1681"""
"2023-09-01,""01 Sep 2023"",""0.1500"""
"2023-09-08,""08 Sep 2023"",""0.1443"""
"2023-09-15,""15 Sep 2023"",""0.1678"""
"2023-09-22,""22 Sep 2023"",""0.1764"""
"2023-09-29,""29 Sep 2023"",""0.1809"""
"2023-10-06,""06 Oct 2023"",""0.1308"""
"2023-10-13,""13 Oct 2023"",""0.1736"""
"2023-10-20,""20 Oct 2023"",""0.1598"""
"2023-10-27,""27 Oct 2023"",""0.1783"""
"2023-11-03,""03 Nov 2023"",""0.2076"""
"2023-11-10,""10 Nov 2023"",""0.1801"""
"2023-11-17,""17 Nov 2023"",""0.1621"""
"2023-11-24,""24 Nov 2023"",""0.1067"""
"2023-12-01,""01 Dec 2023"",""0.1198"""
"2023-12-08,""08 Dec 2023"",""0.1094"""
"2023-12-15,""15 Dec 2023"",""0.1071"""
"2023-12-22,""22 Dec 2023"",""0.0883"""
"2023-12-29,""29 Dec 2023"",""0.0641"""
"2024-01-05,""05 Jan 2024"",""0.1155"""
"2024-01-12,""12 Jan 2024"",""0.0834"""
"2024-01-19,""19 Jan 2024"",""0.0898"""
"2024-01-26,""26 Jan 2024"",""0.0937"""
"2024-02-02,""02 Feb 2024"",""0.0856"""
"2024-02-09,""09 Feb 2024"",""0.0752"""
"2024-02-16,""16 Feb 2024"",""0.0722"""
"2024-02-23,""23 Feb 2024"",""0.0678"""
"2024-03-01,""01 Mar 2024"",""0.0566"""
"2024-03-08,""08 Mar 2024"",""0.0533"""
"2024-03-15,""15 Mar 2024"",""0.0572"""
"2024-03-22,""22 Mar 2024"",""0.0421"""
"2024-03-29,""29 Mar 2024"",""0.0455"""
"2024-04-05,""05 Apr 2024"",""0.0587"""
"2024-04-12,""12 Apr 2024"",""0.0639"""
"2024-04-19,""19 Apr 2024"",""0.0658"""
"2024-04-26,""26 Apr 2024"",""0.0538"""
"2024-05-03,""03 May 2024"",""0.0527"""
"2024-05-10,""10 May 2024"",""0.0464"""
"2024-05-17,""17 May 2024"",""0.0413"""
"2024-05-24,""24 May 2024"",""0.0346"""
"2024-05-31,""31 May 2024"",""0.0576"""
"2024-06-07,""07 Jun 2024"",""0.0617"""
"2024-06-14,""14 Jun 2024"",""0.0683"""
"2024-06-21,""21 Jun 2024"",""0.0538"""
"2024-06-28,""28 Jun 2024"",""0.0488"""
"2024-07-05,""05 Jul 2024"",""0.0643"""
"2024-07-12,""12 Jul 2024"",""0.0572"""
"2024-07-19,""19 Jul 2024"",""0.0527"""
"2024-07-26,""26 Jul 2024"",""0.0478"""
"2024-08-02,""02 Aug 2024"",""0.0890"""
"2024-08-09,""09 Aug 2024"",""0.0905"""
"2024-08-16,""16 Aug 2024"",""0.0684"""
"2024-08-23,""23 Aug 2024"",""0.0581"""
"2024-08-30,""30 Aug 2024"",""0.0562"""
"2024-09-06,""06 Sep 2024"",""0.0963"""
"2024-09-13,""13 Sep 2024"",""0.0775"""
"2024-09-20,""20 Sep 2024"",""0.0792"""
"2024-09-27,""27 Sep 2024"",""0.0858"""
"2024-10-04,""04 Oct 2024"",""0.0806"""
"2024-10-11,""11 Oct 2024"",""0.0413"""
"2024-10-18,""18 Oct 2024"",""0.0546"""
"2024-10-25,""25 Oct 2024"",""0.0500"""
"2024-11-01,""01 Nov 2024"",""0.0770"""
"2024-11-08,""08 Nov 2024"",""0.0870"""
"2024-11-15,""15 Nov 2024"",""0.0695"""
"2024-11-22,""22 Nov 2024"",""0.0564"""
"2024-11-29,""29 Nov 2024"",""0.0479"""
"2024-12-06,""06 Dec 2024"",""0.0505"""
"2024-12-13,""13 Dec 2024"",""0.0337"""
"2024-12-20,""20 Dec 2024"",""0.0468"""
"2024-12-27,""27 Dec 2024"",""0.0265"""
"2025-01-03,""03 Jan 2025"",""0.0620"""
"2025-01-10,""10 Jan 2025"",""0.0594"""
"2025-01-17,""17 Jan 2025"",""0.0685"""
"2025-01-24,""24 Jan 2025"",""0.0425"""
"2025-01-31,""31 Jan 2025"",""0.0419"""
"2025-02-07,""07 Feb 2025"",""0.0683"""
"2025-02-14,""14 Feb 2025"",""0.0736"""
"2025-02-21,""21 Feb 2025"",""0.0575"""
"2025-02-28,""28 Feb 2025"",""0.0507"""
"2025-03-07,""07 Mar 2025"",""0.1288"""
"2025-03-14,""14 Mar 2025"",""0.1037"""
"2025-03-21,""21 Mar 2025"",""0.0752"""
"2025-03-28,""28 Mar 2025"",""0.0726"""
"2025-04-04,""04 Apr 2025"",""0.1447"""
"2025-04-11,""11 Apr 2025"",""0.1849"""
"2025-04-18,""18 Apr 2025"",""0.1243"""
"2025-04-25,""25 Apr 2025"",""0.1167"""
"2025-05-02,""02 May 2025"",""0.0941"""
